'Elapsed time','II','V','MCL1','ABP','PAP'
'hh:mm:ss.mmm','mV','mV','mV','mmHg','mmHg'
'27:55:09.480',-,-,-,-,-
'27:55:09.488',-,-,-,-,-
'27:55:09.496',-,-,-,-,-
'27:55:09.504',-,-,-,-,-
'27:55:09.512',-,-,-,-,-
'27:55:09.520',-,-,-,-,-
'27:55:09.528',-,-,-,-,-
'27:55:09.536',-,-,-,-,-
'27:55:09.544',-,-,-,-,-
'27:55:09.552',-,-,-,-,-
'27:55:09.560',-,-,-,-,-
'27:55:09.568',-,-,-,-,-
'27:55:09.576',-,-,-,-,-
'27:55:09.584',-,-,-,-,-
'27:55:09.592',-,-,-,-,-
'27:55:09.600',-,-,-,-,-
'27:55:09.608',-,-,-,-,-
'27:55:09.616',-,-,-,-,-
'27:55:09.624',-,-,-,-,-
'27:55:09.632',-,-,-,-,-
'27:55:09.640',-,-,-,-,-
'27:55:09.648',-,-,-,-,-
'27:55:09.656',-,-,-,-,-
'27:55:09.664',-,-,-,-,-
'27:55:09.672',-,-,-,-,-
'27:55:09.680',-,-,-,-,-
'27:55:09.688',-,-,-,-,-
'27:55:09.696',-,-,-,-,-
'27:55:09.704',-,-,-,-,-
'27:55:09.712',-,-,-,-,-
'27:55:09.720',-,-,-,-,-
'27:55:09.728',-,-,-,-,-
'27:55:09.736',-,-,-,-,-
'27:55:09.744',-,-,-,-,-
'27:55:09.752',-,-,-,-,-
'27:55:09.760',-,-,-,-,-
'27:55:09.768',-,-,-,-,-
'27:55:09.776',-,-,-,-,-
'27:55:09.784',-,-,-,-,-
'27:55:09.792',-,-,-,-,-
'27:55:09.800',-,-,-,-,-
'27:55:09.808',-,-,-,-,-
'27:55:09.816',-,-,-,-,-
'27:55:09.824',-,-,-,-,-
'27:55:09.832',-,-,-,-,-
'27:55:09.840',-,-,-,-,-
'27:55:09.848',-,-,-,-,-
'27:55:09.856',-,-,-,-,-
'27:55:09.864',-,-,-,-,-
'27:55:09.872',-,-,-,-,-
'27:55:09.880',-,-,-,-,-
'27:55:09.888',-,-,-,-,-
'27:55:09.896',-,-,-,-,-
'27:55:09.904',-,-,-,-,-
'27:55:09.912',-,-,-,-,-
'27:55:09.920',-,-,-,-,-
'27:55:09.928',-,-,-,-,-
'27:55:09.936',-,-,-,-,-
'27:55:09.944',-,-,-,-,-
'27:55:09.952',-,-,-,-,-
'27:55:09.960',-,-,-,-,-
'27:55:09.968',-,-,-,-,-
'27:55:09.976',-,-,-,-,-
'27:55:09.984',-,-,-,-,-
'27:55:09.992',-,-,-,-,-
'27:55:10.000',-,-,-,-,-
'27:55:10.008',-,-,-,-,-
'27:55:10.016',-,-,-,-,-
'27:55:10.024',-,-,-,-,-
'27:55:10.032',-,-,-,-,-
'27:55:10.040',-,-,-,-,-
'27:55:10.048',-,-,-,-,-
'27:55:10.056',-,-,-,-,-
'27:55:10.064',-,-,-,-,-
'27:55:10.072',-,-,-,-,-
'27:55:10.080',-,-,-,-,-
'27:55:10.088',-,-,-,-,-
'27:55:10.096',-,-,-,-,-
'27:55:10.104',-,-,-,-,-
'27:55:10.112',-,-,-,-,-
'27:55:10.120',-,-,-,-,-
