'Elapsed time','II','V','MCL1','ABP'
'hh:mm:ss.mmm','mV','mV','mV','mmHg'
'28:01.256',-0.486,-0.460,-,88.400
'28:01.264',-0.514,-0.460,-,87.880
'28:01.272',-0.514,-0.460,-,86.840
'28:01.280',-0.514,-0.448,-,86.320
'28:01.288',-0.514,-0.448,-,85.280
'28:01.296',-0.543,-0.448,-,84.760
'28:01.304',-0.571,-0.448,-,83.720
'28:01.312',-0.629,-0.448,-,83.200
'28:01.320',-0.657,-0.448,-,82.160
'28:01.328',-0.686,-0.437,-,82.160
'28:01.336',-0.714,-0.437,-,81.120
'28:01.344',-0.743,-0.437,-,80.600
'28:01.352',-0.771,-0.437,-,80.600
'28:01.360',-0.800,-0.437,-,79.560
'28:01.368',-0.829,-0.437,-,79.560
'28:01.376',-0.857,-0.448,-,79.560
'28:01.384',-0.886,-0.448,-,79.560
'28:01.392',-0.886,-0.448,-,80.600
'28:01.400',-0.886,-0.460,-,80.600
'28:01.408',-0.886,-0.460,-,81.120
'28:01.416',-0.829,-0.471,-,83.200
'28:01.424',-0.800,-0.471,-,83.720
'28:01.432',-0.714,-0.483,-,84.760
'28:01.440',-0.629,-0.483,-,85.280
'28:01.448',-0.571,-0.483,-,86.320
'28:01.456',-0.457,-0.494,-,86.320
'28:01.464',-0.371,-0.494,-,86.320
'28:01.472',-0.286,-0.494,-,85.280
'28:01.480',-0.200,-0.494,-,83.720
'28:01.488',-0.143,-0.506,-,83.200
'28:01.496',-0.057,-0.506,-,81.120
'28:01.504',-0.029,-0.506,-,79.040
'28:01.512',0.000,-0.506,-,77.480
'28:01.520',0.000,-0.506,-,76.440
'28:01.528',0.057,-0.506,-,74.880
'28:01.536',0.057,-0.506,-,74.360
'28:01.544',0.057,-0.506,-,73.320
'28:01.552',0.057,-0.506,-,72.800
'28:01.560',0.086,-0.506,-,71.760
'28:01.568',0.057,-0.506,-,71.760
'28:01.576',0.086,-0.506,-,71.760
'28:01.584',0.086,-0.506,-,70.720
'28:01.592',0.086,-0.506,-,70.720
'28:01.600',0.086,-0.506,-,70.200
'28:01.608',0.086,-0.506,-,70.200
'28:01.616',0.086,-0.506,-,70.200
'28:01.624',0.086,-0.506,-,69.160
'28:01.632',0.086,-0.506,-,69.160
'28:01.640',0.086,-0.506,-,69.160
'28:01.648',0.057,-0.506,-,69.160
'28:01.656',0.057,-0.506,-,68.640
'28:01.664',0.057,-0.506,-,68.640
'28:01.672',0.057,-0.506,-,68.640
'28:01.680',0.057,-0.506,-,68.640
'28:01.688',0.057,-0.506,-,67.600
'28:01.696',0.057,-0.506,-,67.600
'28:01.704',0.057,-0.506,-,67.600
'28:01.712',0.057,-0.506,-,67.080
'28:01.720',0.057,-0.506,-,67.080
'28:01.728',0.057,-0.506,-,67.080
'28:01.736',0.057,-0.506,-,66.040
'28:01.744',0.057,-0.506,-,66.040
'28:01.752',0.057,-0.506,-,66.040
'28:01.760',0.029,-0.506,-,65.520
'28:01.768',0.057,-0.506,-,65.520
'28:01.776',0.057,-0.506,-,64.480
'28:01.784',0.029,-0.506,-,64.480
'28:01.792',0.057,-0.506,-,64.480
'28:01.800',0.057,-0.506,-,63.960
'28:01.808',0.029,-0.517,-,63.960
'28:01.816',0.029,-0.517,-,63.960
'28:01.824',0.029,-0.517,-,62.920
'28:01.832',0.029,-0.517,-,62.920
'28:01.840',0.029,-0.517,-,62.920
'28:01.848',0.029,-0.517,-,62.400
'28:01.856',0.029,-0.517,-,62.400
'28:01.864',0.029,-0.517,-,62.400
'28:01.872',0.029,-0.517,-,61.360
'28:01.880',0.029,-0.517,-,61.360
'28:01.888',0.029,-0.517,-,61.360
'28:01.896',0.029,-0.517,-,61.360
'28:01.904',0.029,-0.517,-,60.320
'28:01.912',0.029,-0.517,-,60.320
'28:01.920',0.029,-0.517,-,60.320
'28:01.928',0.000,-0.517,-,60.320
'28:01.936',0.029,-0.517,-,59.800
'28:01.944',0.029,-0.517,-,59.800
'28:01.952',0.029,-0.517,-,59.800
'28:01.960',0.029,-0.517,-,59.800
'28:01.968',0.029,-0.517,-,59.800
'28:01.976',0.029,-0.517,-,58.760
'28:01.984',0.057,-0.529,-,58.760
'28:01.992',0.057,-0.529,-,58.760
'28:02.000',0.086,-0.529,-,58.760
'28:02.008',0.114,-0.529,-,58.240
'28:02.016',0.114,-0.529,-,58.240
'28:02.024',0.114,-0.529,-,58.240
'28:02.032',0.057,-0.529,-,58.240
'28:02.040',0.057,-0.529,-,58.240
'28:02.048',0.086,-0.529,-,57.200
'28:02.056',0.086,-0.529,-,57.200
'28:02.064',0.057,-0.540,-,57.200
'28:02.072',0.057,-0.540,-,57.200
'28:02.080',0.000,-0.540,-,56.680
'28:02.088',0.000,-0.540,-,56.680
'28:02.096',0.000,-0.540,-,56.680
'28:02.104',0.000,-0.552,-,56.680
'28:02.112',0.000,-0.552,-,56.680
'28:02.120',0.000,-0.552,-,55.640
'28:02.128',0.000,-0.563,-,55.640
'28:02.136',0.000,-0.563,-,55.640
'28:02.144',0.000,-0.563,-,55.640
'28:02.152',0.000,-0.563,-,55.640
'28:02.160',0.000,-0.563,-,55.640
'28:02.168',0.057,-0.575,-,55.120
'28:02.176',0.314,-0.575,-,55.120
'28:02.184',0.400,-0.586,-,55.120
'28:02.192',0.457,-0.586,-,55.120
'28:02.200',0.171,-0.586,-,55.120
'28:02.208',-0.314,-0.598,-,54.080
'28:02.216',-0.771,-0.598,-,54.080
'28:02.224',-0.800,-0.609,-,54.080
'28:02.232',-0.200,-0.609,-,54.080
'28:02.240',-0.057,-0.621,-,54.080
'28:02.248',-0.057,-0.621,-,54.080
'28:02.256',-0.029,-0.621,-,53.560
'28:02.264',-0.029,-0.632,-,53.560
'28:02.272',0.000,-0.632,-,53.560
'28:02.280',-0.029,-0.644,-,53.560
'28:02.288',0.000,-0.644,-,53.560
'28:02.296',0.000,-0.655,-,53.560
'28:02.304',0.000,-0.655,-,52.520
'28:02.312',0.000,-0.667,-,52.520
'28:02.320',0.000,-0.678,-,53.560
'28:02.328',0.000,-0.690,-,54.080
'28:02.336',0.000,-0.690,-,57.200
'28:02.344',0.000,-0.701,-,62.400
'28:02.352',0.000,-0.713,-,68.640
'28:02.360',0.000,-0.724,-,76.440
'28:02.368',0.000,-0.736,-,86.320
'28:02.376',0.000,-0.747,-,95.680
'28:02.384',0.000,-0.747,-,106.080
'28:02.392',0.000,-0.759,-,115.960
'28:02.400',0.000,-0.759,-,124.800
'28:02.408',0.000,-0.759,-,132.600
'28:02.416',0.000,-0.759,-,138.840
'28:02.424',0.000,-0.770,-,143.520
'28:02.432',0.000,-0.770,-,147.680
'28:02.440',0.000,-0.770,-,150.280
'28:02.448',0.000,-0.782,-,150.800
'28:02.456',0.000,-0.782,-,151.840
'28:02.464',0.000,-0.782,-,151.840
'28:02.472',0.000,-0.782,-,150.800
'28:02.480',0.000,-0.782,-,150.280
'28:02.488',0.000,-0.782,-,148.720
'28:02.496',0.000,-0.782,-,146.120
