'Elapsed time','II','V','MCL1','ABP','PAP'
'hh:mm:ss.mmm','mV','mV','mV','mmHg','mmHg'
'13:01:33.352',-0.352,-,-,57.600,20.800
'13:01:33.360',-0.320,-,-,56.800,20.800
'13:01:33.368',-0.352,-,-,56.800,20.400
'13:01:33.376',-0.288,-,-,56.800,19.600
'13:01:33.384',-0.320,-,-,56.000,18.800
'13:01:33.392',-0.256,-,-,56.000,17.600
'13:01:33.400',-0.272,-,-,55.200,16.000
'13:01:33.408',-0.208,-,-,55.200,14.800
'13:01:33.416',-0.192,-,-,54.400,13.200
'13:01:33.424',-0.144,-,-,54.400,11.200
'13:01:33.432',-0.144,-,-,53.600,9.600
'13:01:33.440',-0.096,-,-,52.800,8.400
'13:01:33.448',-0.112,-,-,52.000,7.200
'13:01:33.456',-0.048,-,-,50.400,7.200
'13:01:33.464',-0.080,-,-,48.800,7.600
'13:01:33.472',-0.016,-,-,47.200,8.800
'13:01:33.480',-0.032,-,-,45.600,10.400
'13:01:33.488',-0.016,-,-,45.600,12.400
'13:01:33.496',0.000,-,-,44.800,13.600
'13:01:33.504',-0.032,-,-,44.000,14.400
'13:01:33.512',0.000,-,-,44.000,14.800
'13:01:33.520',-0.016,-,-,43.200,14.800
'13:01:33.528',0.032,-,-,42.400,14.800
'13:01:33.536',0.000,-,-,42.400,14.000
'13:01:33.544',0.032,-,-,42.400,13.200
'13:01:33.552',0.000,-,-,42.400,12.000
'13:01:33.560',0.048,-,-,43.200,11.200
'13:01:33.568',0.016,-,-,44.000,10.400
'13:01:33.576',0.048,-,-,44.800,10.000
'13:01:33.584',0.000,-,-,45.600,9.600
'13:01:33.592',0.064,-,-,46.400,9.600
'13:01:33.600',0.032,-,-,47.200,9.200
'13:01:33.608',0.048,-,-,48.000,8.800
'13:01:33.616',0.016,-,-,48.800,9.200
'13:01:33.624',0.064,-,-,50.400,9.200
'13:01:33.632',0.032,-,-,51.200,9.600
'13:01:33.640',0.064,-,-,52.800,9.600
'13:01:33.648',0.032,-,-,53.600,9.600
'13:01:33.656',0.064,-,-,55.200,9.600
'13:01:33.664',0.016,-,-,56.000,9.600
'13:01:33.672',0.064,-,-,56.800,9.600
'13:01:33.680',0.032,-,-,58.400,9.200
'13:01:33.688',0.064,-,-,60.000,9.200
'13:01:33.696',0.032,-,-,60.800,9.200
'13:01:33.704',0.048,-,-,62.400,8.800
'13:01:33.712',0.032,-,-,64.000,8.800
'13:01:33.720',0.032,-,-,64.800,8.800
'13:01:33.728',0.048,-,-,65.600,8.400
'13:01:33.736',0.016,-,-,66.400,8.400
'13:01:33.744',0.064,-,-,66.400,8.000
'13:01:33.752',0.048,-,-,66.400,8.000
'13:01:33.760',0.096,-,-,65.600,8.000
'13:01:33.768',0.064,-,-,65.600,8.000
'13:01:33.776',0.128,-,-,64.800,8.000
'13:01:33.784',0.112,-,-,63.200,8.000
'13:01:33.792',0.128,-,-,62.400,8.000
'13:01:33.800',0.064,-,-,60.800,8.000
'13:01:33.808',0.096,-,-,59.200,8.000
'13:01:33.816',0.032,-,-,57.600,8.000
'13:01:33.824',0.096,-,-,56.000,8.000
'13:01:33.832',0.032,-,-,55.200,8.000
'13:01:33.840',0.048,-,-,53.600,7.600
'13:01:33.848',0.000,-,-,52.000,7.600
'13:01:33.856',0.032,-,-,50.400,7.200
'13:01:33.864',0.000,-,-,48.800,7.200
'13:01:33.872',0.016,-,-,48.000,7.200
'13:01:33.880',-0.016,-,-,46.400,7.200
'13:01:33.888',0.000,-,-,45.600,7.600
'13:01:33.896',0.000,-,-,44.000,7.200
'13:01:33.904',-0.016,-,-,43.200,6.800
'13:01:33.912',0.160,-,-,42.400,6.400
'13:01:33.920',0.368,-,-,41.600,6.000
'13:01:33.928',0.496,-,-,40.000,6.000
'13:01:33.936',0.384,-,-,39.200,6.000
