'Elapsed time','II','V','MCL1','ABP','PAP'
'hh:mm:ss.mmm','mV','mV','mV','mmHg','mmHg'
'13:34:28.352',-0.064,-,-,65.600,32.800
'13:34:28.360',-0.048,-,-,68.000,31.600
'13:34:28.368',-0.048,-,-,70.400,30.400
'13:34:28.376',-0.032,-,-,73.600,29.200
'13:34:28.384',-0.048,-,-,75.200,27.600
'13:34:28.392',-0.048,-,-,76.000,26.000
'13:34:28.400',-0.064,-,-,76.800,24.800
'13:34:28.408',-0.032,-,-,78.400,23.200
'13:34:28.416',-0.064,-,-,80.000,22.400
'13:34:28.424',-0.032,-,-,81.600,21.200
'13:34:28.432',-0.048,-,-,83.200,20.400
'13:34:28.440',-0.032,-,-,83.200,19.200
'13:34:28.448',-0.032,-,-,83.200,17.600
'13:34:28.456',-0.032,-,-,82.400,16.000
'13:34:28.464',-0.032,-,-,82.400,14.000
'13:34:28.472',-0.032,-,-,81.600,12.800
'13:34:28.480',-0.032,-,-,80.000,11.600
'13:34:28.488',-0.032,-,-,78.400,11.600
'13:34:28.496',-0.032,-,-,76.800,12.000
'13:34:28.504',-0.032,-,-,76.000,13.200
'13:34:28.512',-0.032,-,-,74.400,14.400
'13:34:28.520',-0.032,-,-,73.600,15.600
'13:34:28.528',-0.032,-,-,72.800,16.800
'13:34:28.536',-0.032,-,-,72.000,17.600
'13:34:28.544',-0.032,-,-,71.200,18.000
'13:34:28.552',-0.032,-,-,70.400,18.400
'13:34:28.560',-0.032,-,-,70.400,18.000
'13:34:28.568',-0.032,-,-,70.400,17.600
'13:34:28.576',-0.032,-,-,70.400,16.800
'13:34:28.584',-0.016,-,-,71.200,16.000
'13:34:28.592',-0.016,-,-,72.000,14.800
'13:34:28.600',-0.016,-,-,72.800,13.600
'13:34:28.608',-0.016,-,-,73.600,12.400
'13:34:28.616',0.000,-,-,74.400,12.000
'13:34:28.624',-0.016,-,-,76.000,12.000
'13:34:28.632',0.000,-,-,77.600,12.000
'13:34:28.640',0.000,-,-,78.400,12.400
'13:34:28.648',0.032,-,-,80.000,12.400
'13:34:28.656',0.064,-,-,81.600,12.400
'13:34:28.664',0.064,-,-,82.400,12.400
'13:34:28.672',0.064,-,-,84.000,12.400
'13:34:28.680',0.064,-,-,84.800,12.400
'13:34:28.688',0.048,-,-,85.600,12.800
'13:34:28.696',0.032,-,-,87.200,12.800
'13:34:28.704',0.032,-,-,88.000,12.400
'13:34:28.712',0.000,-,-,88.800,12.400
'13:34:28.720',0.000,-,-,89.600,12.000
'13:34:28.728',0.000,-,-,90.400,11.600
'13:34:28.736',-0.016,-,-,91.200,11.200
'13:34:28.744',-0.032,-,-,91.200,10.800
'13:34:28.752',-0.032,-,-,91.200,10.400
'13:34:28.760',-0.032,-,-,92.000,10.400
'13:34:28.768',-0.032,-,-,92.000,10.000
'13:34:28.776',-0.016,-,-,91.200,10.400
'13:34:28.784',0.032,-,-,90.400,10.800
'13:34:28.792',0.128,-,-,90.400,11.600
'13:34:28.800',0.208,-,-,89.600,12.000
'13:34:28.808',0.272,-,-,88.800,12.000
'13:34:28.816',0.160,-,-,87.200,12.000
'13:34:28.824',0.032,-,-,85.600,11.600
'13:34:28.832',0.000,-,-,84.000,11.200
'13:34:28.840',0.032,-,-,81.600,11.200
'13:34:28.848',0.016,-,-,80.000,10.800
'13:34:28.856',0.000,-,-,77.600,10.800
'13:34:28.864',-0.048,-,-,76.000,10.400
'13:34:28.872',-0.112,-,-,73.600,10.000
'13:34:28.880',-0.080,-,-,71.200,9.200
'13:34:28.888',-0.064,-,-,68.800,9.200
'13:34:28.896',-0.112,-,-,67.200,9.200
'13:34:28.904',-0.080,-,-,64.800,9.200
'13:34:28.912',-0.064,-,-,63.200,9.200
'13:34:28.920',-0.064,-,-,61.600,9.200
'13:34:28.928',-0.064,-,-,60.000,9.600
'13:34:28.936',-0.048,-,-,58.400,10.800
'13:34:28.944',-0.064,-,-,56.800,12.800
'13:34:28.952',-0.048,-,-,55.200,15.200
'13:34:28.960',-0.064,-,-,55.200,18.400
'13:34:28.968',-0.032,-,-,55.200,22.000
'13:34:28.976',-0.064,-,-,56.000,26.000
'13:34:28.984',-0.032,-,-,56.000,29.200
'13:34:28.992',-0.064,-,-,56.800,32.000
'13:34:29.000',-0.064,-,-,58.400,34.000
'13:34:29.008',-0.080,-,-,59.200,34.800
'13:34:29.016',-0.064,-,-,60.800,35.200
'13:34:29.024',-0.064,-,-,62.400,34.400
'13:34:29.032',-0.080,-,-,64.800,33.200
'13:34:29.040',-0.064,-,-,67.200,32.000
'13:34:29.048',-0.064,-,-,69.600,30.400
'13:34:29.056',-0.064,-,-,72.000,28.400
'13:34:29.064',-0.064,-,-,74.400,26.800
'13:34:29.072',-0.080,-,-,76.000,25.200
'13:34:29.080',-0.080,-,-,76.800,23.600
'13:34:29.088',-0.064,-,-,78.400,22.400
'13:34:29.096',-0.080,-,-,80.000,21.600
'13:34:29.104',-0.080,-,-,81.600,21.200
'13:34:29.112',-0.064,-,-,83.200,20.400
'13:34:29.120',-0.032,-,-,84.000,19.600
'13:34:29.128',-0.064,-,-,84.000,18.800
'13:34:29.136',-0.064,-,-,83.200,17.200
'13:34:29.144',-0.080,-,-,82.400,15.200
'13:34:29.152',-0.080,-,-,82.400,12.800
'13:34:29.160',-0.032,-,-,80.800,11.200
'13:34:29.168',-0.032,-,-,80.000,9.600
'13:34:29.176',-0.048,-,-,78.400,9.200
'13:34:29.184',-0.032,-,-,76.800,9.600
'13:34:29.192',-0.064,-,-,75.200,10.400
'13:34:29.200',-0.064,-,-,74.400,11.600
'13:34:29.208',-0.080,-,-,73.600,12.800
'13:34:29.216',-0.064,-,-,72.000,13.600
'13:34:29.224',-0.032,-,-,71.200,14.800
'13:34:29.232',-0.032,-,-,70.400,15.200
'13:34:29.240',-0.032,-,-,69.600,15.600
'13:34:29.248',-0.064,-,-,68.800,15.600
'13:34:29.256',-0.080,-,-,68.800,15.200
'13:34:29.264',-0.032,-,-,68.800,14.000
'13:34:29.272',-0.032,-,-,69.600,12.800
'13:34:29.280',-0.032,-,-,70.400,12.000
'13:34:29.288',-0.048,-,-,71.200,10.800
'13:34:29.296',-0.032,-,-,72.000,10.000
'13:34:29.304',-0.032,-,-,72.800,9.600
'13:34:29.312',-0.016,-,-,73.600,9.200
'13:34:29.320',-0.016,-,-,75.200,8.800
'13:34:29.328',0.000,-,-,76.800,8.400
'13:34:29.336',0.048,-,-,77.600,8.400
'13:34:29.344',0.048,-,-,79.200,8.000
'13:34:29.352',0.032,-,-,80.800,8.400
'13:34:29.360',0.048,-,-,81.600,8.400
'13:34:29.368',0.032,-,-,83.200,8.800
'13:34:29.376',0.016,-,-,84.800,8.800
'13:34:29.384',0.032,-,-,85.600,8.800
'13:34:29.392',0.016,-,-,86.400,8.400
'13:34:29.400',0.000,-,-,88.000,8.400
'13:34:29.408',-0.048,-,-,88.800,8.400
'13:34:29.416',-0.064,-,-,89.600,8.000
'13:34:29.424',-0.016,-,-,90.400,7.600
'13:34:29.432',-0.064,-,-,91.200,7.200
'13:34:29.440',-0.080,-,-,91.200,7.200
'13:34:29.448',-0.080,-,-,92.000,7.600
'13:34:29.456',-0.032,-,-,92.000,8.000
'13:34:29.464',-0.032,-,-,92.000,8.000
'13:34:29.472',0.048,-,-,91.200,8.400
'13:34:29.480',0.192,-,-,91.200,8.000
'13:34:29.488',0.288,-,-,90.400,7.200
'13:34:29.496',0.320,-,-,89.600,6.800
'13:34:29.504',0.176,-,-,88.800,6.400
'13:34:29.512',0.000,-,-,88.000,6.400
'13:34:29.520',0.000,-,-,86.400,6.400
'13:34:29.528',0.048,-,-,84.800,6.800
'13:34:29.536',0.000,-,-,83.200,6.400
'13:34:29.544',-0.032,-,-,80.800,6.400
'13:34:29.552',-0.112,-,-,78.400,6.000
'13:34:29.560',-0.128,-,-,76.800,5.600
'13:34:29.568',-0.032,-,-,74.400,5.600
'13:34:29.576',-0.080,-,-,72.000,6.000
'13:34:29.584',-0.128,-,-,69.600,6.000
'13:34:29.592',-0.112,-,-,68.000,5.600
'13:34:29.600',-0.080,-,-,65.600,5.600
'13:34:29.608',-0.080,-,-,64.000,6.000
'13:34:29.616',-0.096,-,-,61.600,7.200
'13:34:29.624',-0.080,-,-,60.000,9.200
'13:34:29.632',-0.048,-,-,58.400,12.000
'13:34:29.640',-0.032,-,-,56.800,15.600
'13:34:29.648',-0.080,-,-,56.000,19.600
'13:34:29.656',-0.096,-,-,56.000,24.000
'13:34:29.664',-0.080,-,-,56.000,28.000
'13:34:29.672',-0.064,-,-,56.000,31.200
'13:34:29.680',-0.080,-,-,56.800,33.600
'13:34:29.688',-0.080,-,-,57.600,34.800
'13:34:29.696',-0.032,-,-,58.400,35.200
'13:34:29.704',-0.064,-,-,60.000,34.400
'13:34:29.712',-0.096,-,-,60.800,32.800
'13:34:29.720',-0.080,-,-,63.200,31.200
'13:34:29.728',-0.080,-,-,64.800,28.800
'13:34:29.736',-0.080,-,-,66.400,26.800
'13:34:29.744',-0.080,-,-,68.800,25.200
'13:34:29.752',-0.064,-,-,71.200,23.600
'13:34:29.760',-0.032,-,-,73.600,22.400
'13:34:29.768',-0.032,-,-,74.400,21.600
'13:34:29.776',-0.064,-,-,75.200,20.800
'13:34:29.784',-0.080,-,-,76.000,20.400
'13:34:29.792',-0.048,-,-,76.800,20.000
'13:34:29.800',-0.032,-,-,77.600,19.600
'13:34:29.808',-0.048,-,-,79.200,19.600
'13:34:29.816',-0.032,-,-,79.200,18.800
'13:34:29.824',-0.032,-,-,79.200,17.600
'13:34:29.832',-0.032,-,-,78.400,16.000
'13:34:29.840',-0.032,-,-,77.600,14.000
'13:34:29.848',-0.032,-,-,76.800,12.000
'13:34:29.856',-0.032,-,-,75.200,10.400
'13:34:29.864',-0.016,-,-,74.400,10.000
'13:34:29.872',-0.032,-,-,73.600,10.400
'13:34:29.880',-0.016,-,-,72.000,12.000
'13:34:29.888',-0.032,-,-,71.200,13.600
'13:34:29.896',-0.016,-,-,70.400,15.200
'13:34:29.904',-0.032,-,-,69.600,16.400
'13:34:29.912',-0.032,-,-,68.800,17.600
'13:34:29.920',-0.080,-,-,68.000,18.400
'13:34:29.928',-0.112,-,-,68.000,18.800
'13:34:29.936',-0.144,-,-,68.000,19.200
'13:34:29.944',-0.224,-,-,68.800,18.800
'13:34:29.952',-0.256,-,-,69.600,18.400
'13:34:29.960',-0.320,-,-,70.400,17.600
'13:34:29.968',-0.384,-,-,71.200,16.400
'13:34:29.976',-0.528,-,-,72.800,15.600
'13:34:29.984',-0.704,-,-,73.600,14.800
'13:34:29.992',-0.848,-,-,74.400,14.400
'13:34:30.000',-0.944,-,-,76.000,14.000
'13:34:30.008',-0.976,-,-,76.800,13.600
'13:34:30.016',-0.928,-,-,77.600,13.600
'13:34:30.024',-0.848,-,-,77.600,13.600
'13:34:30.032',-0.656,-,-,77.600,13.600
'13:34:30.040',-0.368,-,-,76.800,14.000
'13:34:30.048',-0.144,-,-,76.800,14.400
'13:34:30.056',0.048,-,-,76.000,14.400
'13:34:30.064',0.240,-,-,74.400,14.800
'13:34:30.072',0.336,-,-,72.800,14.800
'13:34:30.080',0.384,-,-,72.000,14.400
'13:34:30.088',0.384,-,-,70.400,14.400
'13:34:30.096',0.384,-,-,69.600,14.000
'13:34:30.104',0.384,-,-,68.000,13.600
'13:34:30.112',0.368,-,-,66.400,13.200
'13:34:30.120',0.384,-,-,64.800,12.800
'13:34:30.128',0.400,-,-,63.200,12.800
'13:34:30.136',0.416,-,-,61.600,13.200
'13:34:30.144',0.432,-,-,60.000,14.000
'13:34:30.152',0.432,-,-,59.200,14.400
'13:34:30.160',0.448,-,-,57.600,14.400
'13:34:30.168',0.464,-,-,56.800,14.400
'13:34:30.176',0.480,-,-,56.000,14.800
'13:34:30.184',0.512,-,-,55.200,14.800
'13:34:30.192',0.528,-,-,54.400,14.800
'13:34:30.200',0.544,-,-,53.600,14.400
'13:34:30.208',0.560,-,-,52.800,13.600
'13:34:30.216',0.576,-,-,52.800,13.600
'13:34:30.224',0.576,-,-,52.000,13.600
'13:34:30.232',0.576,-,-,52.000,14.000
'13:34:30.240',0.592,-,-,51.200,14.800
'13:34:30.248',0.560,-,-,51.200,15.200
'13:34:30.256',0.544,-,-,50.400,15.200
'13:34:30.264',0.512,-,-,49.600,15.200
'13:34:30.272',0.480,-,-,49.600,15.200
'13:34:30.280',0.448,-,-,48.800,14.800
'13:34:30.288',0.416,-,-,48.000,14.800
'13:34:30.296',0.368,-,-,47.200,14.800
'13:34:30.304',0.304,-,-,47.200,15.200
'13:34:30.312',0.272,-,-,47.200,15.200
'13:34:30.320',0.224,-,-,46.400,15.200
'13:34:30.328',0.176,-,-,46.400,15.200
'13:34:30.336',0.128,-,-,46.400,15.200
'13:34:30.344',0.096,-,-,45.600,15.200
'13:34:30.352',0.064,-,-,45.600,15.200
'13:34:30.360',0.048,-,-,45.600,15.600
'13:34:30.368',0.032,-,-,45.600,15.600
'13:34:30.376',0.032,-,-,44.800,15.600
'13:34:30.384',0.000,-,-,44.800,15.200
'13:34:30.392',0.000,-,-,44.800,14.800
'13:34:30.400',0.000,-,-,45.600,14.000
'13:34:30.408',0.000,-,-,46.400,13.200
'13:34:30.416',0.000,-,-,47.200,13.200
'13:34:30.424',0.000,-,-,48.000,12.800
'13:34:30.432',0.000,-,-,49.600,12.800
'13:34:30.440',0.000,-,-,50.400,12.800
'13:34:30.448',0.016,-,-,51.200,12.800
'13:34:30.456',0.000,-,-,52.000,12.800
'13:34:30.464',0.000,-,-,53.600,12.400
'13:34:30.472',0.016,-,-,54.400,12.800
'13:34:30.480',0.000,-,-,56.000,12.800
'13:34:30.488',0.016,-,-,57.600,12.800
'13:34:30.496',0.000,-,-,58.400,12.400
'13:34:30.504',0.016,-,-,60.000,12.400
'13:34:30.512',0.032,-,-,60.800,12.000
'13:34:30.520',0.032,-,-,62.400,11.600
'13:34:30.528',0.032,-,-,63.200,11.600
'13:34:30.536',0.032,-,-,64.800,11.600
'13:34:30.544',0.032,-,-,65.600,11.600
'13:34:30.552',0.032,-,-,67.200,11.600
'13:34:30.560',0.032,-,-,68.000,11.200
'13:34:30.568',0.032,-,-,69.600,11.200
'13:34:30.576',0.048,-,-,70.400,11.200
'13:34:30.584',0.032,-,-,70.400,10.800
'13:34:30.592',0.048,-,-,71.200,10.800
'13:34:30.600',0.032,-,-,71.200,10.800
'13:34:30.608',0.048,-,-,72.000,10.400
'13:34:30.616',0.032,-,-,72.000,10.400
'13:34:30.624',0.048,-,-,72.000,10.400
'13:34:30.632',0.048,-,-,72.000,10.400
'13:34:30.640',0.048,-,-,72.000,10.400
'13:34:30.648',0.048,-,-,71.200,10.400
'13:34:30.656',0.064,-,-,71.200,10.400
'13:34:30.664',0.048,-,-,71.200,10.000
'13:34:30.672',0.064,-,-,70.400,10.000
'13:34:30.680',0.064,-,-,70.400,10.000
'13:34:30.688',0.096,-,-,69.600,10.000
'13:34:30.696',0.128,-,-,68.800,10.000
'13:34:30.704',0.160,-,-,68.000,10.000
'13:34:30.712',0.128,-,-,68.000,10.000
'13:34:30.720',0.144,-,-,67.200,9.600
'13:34:30.728',0.128,-,-,67.200,9.600
'13:34:30.736',0.144,-,-,66.400,9.600
'13:34:30.744',0.128,-,-,65.600,9.600
'13:34:30.752',0.112,-,-,64.800,9.200
'13:34:30.760',0.096,-,-,64.800,8.800
'13:34:30.768',0.080,-,-,64.000,8.400
'13:34:30.776',0.048,-,-,63.200,8.000
'13:34:30.784',0.032,-,-,63.200,8.000
'13:34:30.792',0.032,-,-,62.400,7.600
'13:34:30.800',0.032,-,-,61.600,7.600
'13:34:30.808',0.016,-,-,61.600,8.000
'13:34:30.816',0.032,-,-,60.800,8.400
'13:34:30.824',0.064,-,-,60.000,8.800
'13:34:30.832',0.160,-,-,60.000,9.600
'13:34:30.840',0.240,-,-,59.200,10.000
'13:34:30.848',0.336,-,-,59.200,10.800
'13:34:30.856',0.352,-,-,58.400,10.800
'13:34:30.864',0.192,-,-,57.600,11.200
'13:34:30.872',0.064,-,-,56.800,10.800
'13:34:30.880',0.096,-,-,56.000,10.400
'13:34:30.888',0.096,-,-,55.200,10.000
'13:34:30.896',0.080,-,-,53.600,9.600
'13:34:30.904',0.032,-,-,52.800,9.200
'13:34:30.912',-0.032,-,-,51.200,8.800
'13:34:30.920',-0.064,-,-,50.400,8.400
'13:34:30.928',0.000,-,-,48.800,7.600
'13:34:30.936',-0.032,-,-,48.000,6.400
'13:34:30.944',-0.048,-,-,46.400,5.600
'13:34:30.952',0.000,-,-,45.600,6.000
'13:34:30.960',0.000,-,-,44.800,7.600
'13:34:30.968',-0.016,-,-,44.000,11.200
'13:34:30.976',0.000,-,-,44.000,16.000
'13:34:30.984',0.000,-,-,44.800,22.400
