'Elapsed time','II','V','MCL1','ABP','PAP'
'hh:mm:ss.mmm','mV','mV','mV','mmHg','mmHg'
'13:06:15.352',0.000,-,-,71.200,16.400
'13:06:15.360',-0.016,-,-,72.000,16.800
'13:06:15.368',0.000,-,-,73.600,16.800
'13:06:15.376',0.000,-,-,74.400,16.800
'13:06:15.384',-0.016,-,-,76.000,16.800
'13:06:15.392',0.112,-,-,76.800,16.400
'13:06:15.400',0.384,-,-,77.600,15.600
'13:06:15.408',0.656,-,-,78.400,15.200
'13:06:15.416',0.688,-,-,78.400,14.800
'13:06:15.424',0.480,-,-,79.200,14.800
'13:06:15.432',0.336,-,-,79.200,14.400
'13:06:15.440',0.240,-,-,79.200,14.400
'13:06:15.448',0.176,-,-,79.200,14.400
'13:06:15.456',0.096,-,-,79.200,14.000
'13:06:15.464',0.032,-,-,79.200,13.600
'13:06:15.472',-0.112,-,-,78.400,13.600
'13:06:15.480',-0.176,-,-,77.600,14.400
'13:06:15.488',-0.112,-,-,76.800,16.000
'13:06:15.496',-0.144,-,-,75.200,18.000
'13:06:15.504',-0.144,-,-,73.600,19.200
'13:06:15.512',-0.112,-,-,72.000,20.400
'13:06:15.520',-0.080,-,-,70.400,22.400
'13:06:15.528',-0.112,-,-,69.600,26.400
'13:06:15.536',-0.080,-,-,68.000,32.000
'13:06:15.544',-0.096,-,-,67.200,38.000
'13:06:15.552',-0.080,-,-,66.400,43.600
'13:06:15.560',-0.096,-,-,66.400,48.000
'13:06:15.568',-0.080,-,-,68.000,50.800
'13:06:15.576',-0.112,-,-,68.800,53.200
'13:06:15.584',-0.080,-,-,70.400,54.400
'13:06:15.592',-0.112,-,-,72.000,55.200
'13:06:15.600',-0.080,-,-,73.600,54.800
'13:06:15.608',-0.112,-,-,75.200,53.200
'13:06:15.616',-0.096,-,-,77.600,50.800
'13:06:15.624',-0.112,-,-,79.200,48.000
'13:06:15.632',-0.112,-,-,80.800,45.600
'13:06:15.640',-0.080,-,-,82.400,44.000
'13:06:15.648',-0.128,-,-,84.000,42.400
'13:06:15.656',-0.112,-,-,86.400,41.600
'13:06:15.664',-0.112,-,-,88.000,40.400
'13:06:15.672',-0.096,-,-,90.400,39.600
'13:06:15.680',-0.112,-,-,93.600,38.800
'13:06:15.688',-0.080,-,-,96.800,38.000
'13:06:15.696',-0.080,-,-,99.200,37.200
'13:06:15.704',-0.048,-,-,101.600,35.600
'13:06:15.712',-0.064,-,-,100.800,33.200
'13:06:15.720',-0.032,-,-,98.400,30.400
'13:06:15.728',-0.032,-,-,96.000,26.800
'13:06:15.736',-0.016,-,-,92.800,23.200
'13:06:15.744',-0.016,-,-,91.200,20.400
'13:06:15.752',0.000,-,-,89.600,19.200
'13:06:15.760',-0.016,-,-,88.000,20.000
'13:06:15.768',0.000,-,-,85.600,21.600
'13:06:15.776',-0.032,-,-,82.400,23.600
'13:06:15.784',0.000,-,-,80.000,25.200
'13:06:15.792',-0.032,-,-,77.600,26.800
'13:06:15.800',-0.016,-,-,76.800,27.600
'13:06:15.808',-0.032,-,-,75.200,28.400
'13:06:15.816',-0.032,-,-,73.600,28.800
'13:06:15.824',-0.016,-,-,72.000,28.800
'13:06:15.832',-0.032,-,-,71.200,28.400
'13:06:15.840',-0.016,-,-,69.600,27.200
'13:06:15.848',-0.032,-,-,68.800,26.000
'13:06:15.856',0.000,-,-,68.000,24.400
'13:06:15.864',-0.016,-,-,68.000,23.200
'13:06:15.872',0.000,-,-,67.200,22.000
'13:06:15.880',-0.016,-,-,66.400,20.800
'13:06:15.888',0.000,-,-,67.200,19.600
'13:06:15.896',0.000,-,-,67.200,19.200
'13:06:15.904',0.000,-,-,67.200,19.200
'13:06:15.912',0.000,-,-,68.000,19.200
'13:06:15.920',0.032,-,-,68.800,19.200
'13:06:15.928',0.048,-,-,69.600,18.800
'13:06:15.936',0.064,-,-,70.400,18.800
'13:06:15.944',0.064,-,-,71.200,18.000
'13:06:15.952',0.112,-,-,72.000,17.600
'13:06:15.960',0.096,-,-,73.600,17.200
'13:06:15.968',0.096,-,-,74.400,17.200
'13:06:15.976',0.064,-,-,75.200,16.800
'13:06:15.984',0.064,-,-,76.000,16.400
'13:06:15.992',0.064,-,-,77.600,16.400
'13:06:16.000',0.064,-,-,78.400,16.000
'13:06:16.008',0.064,-,-,80.000,16.000
'13:06:16.016',0.016,-,-,81.600,16.000
'13:06:16.024',0.032,-,-,82.400,15.600
'13:06:16.032',0.000,-,-,83.200,15.600
'13:06:16.040',0.000,-,-,84.000,15.600
'13:06:16.048',-0.016,-,-,84.800,15.200
'13:06:16.056',0.000,-,-,85.600,15.200
'13:06:16.064',-0.016,-,-,86.400,15.200
'13:06:16.072',0.000,-,-,86.400,14.800
'13:06:16.080',-0.016,-,-,86.400,14.400
'13:06:16.088',0.272,-,-,86.400,14.000
'13:06:16.096',0.560,-,-,86.400,13.600
'13:06:16.104',0.720,-,-,86.400,13.200
'13:06:16.112',0.528,-,-,85.600,12.800
'13:06:16.120',0.432,-,-,84.800,13.200
'13:06:16.128',0.256,-,-,84.800,13.200
'13:06:16.136',0.224,-,-,84.000,13.600
'13:06:16.144',0.144,-,-,83.200,14.000
'13:06:16.152',0.096,-,-,82.400,14.000
'13:06:16.160',-0.032,-,-,81.600,14.000
'13:06:16.168',-0.144,-,-,80.000,14.000
'13:06:16.176',-0.160,-,-,78.400,14.400
'13:06:16.184',-0.112,-,-,77.600,16.000
'13:06:16.192',-0.160,-,-,76.000,17.600
'13:06:16.200',-0.128,-,-,73.600,18.400
'13:06:16.208',-0.112,-,-,72.000,19.200
'13:06:16.216',-0.080,-,-,70.400,20.800
'13:06:16.224',-0.096,-,-,68.800,24.000
'13:06:16.232',-0.112,-,-,67.200,28.400
'13:06:16.240',-0.080,-,-,65.600,34.000
'13:06:16.248',-0.112,-,-,64.800,39.200
'13:06:16.256',-0.080,-,-,64.800,43.200
'13:06:16.264',-0.096,-,-,65.600,46.400
'13:06:16.272',-0.080,-,-,67.200,48.400
'13:06:16.280',-0.112,-,-,68.000,49.600
'13:06:16.288',-0.080,-,-,69.600,50.800
'13:06:16.296',-0.112,-,-,70.400,50.800
'13:06:16.304',-0.096,-,-,72.000,49.600
'13:06:16.312',-0.128,-,-,73.600,48.000
'13:06:16.320',-0.096,-,-,75.200,45.600
'13:06:16.328',-0.128,-,-,76.800,43.600
'13:06:16.336',-0.112,-,-,78.400,41.600
'13:06:16.344',-0.128,-,-,80.000,40.000
'13:06:16.352',-0.112,-,-,81.600,38.800
'13:06:16.360',-0.128,-,-,83.200,37.600
'13:06:16.368',-0.096,-,-,85.600,36.800
'13:06:16.376',-0.112,-,-,88.000,36.000
'13:06:16.384',-0.080,-,-,90.400,35.200
'13:06:16.392',-0.096,-,-,92.800,34.000
'13:06:16.400',-0.064,-,-,94.400,32.400
'13:06:16.408',-0.080,-,-,94.400,30.400
'13:06:16.416',-0.032,-,-,92.800,27.600
'13:06:16.424',-0.048,-,-,90.400,24.400
'13:06:16.432',-0.016,-,-,88.000,21.200
'13:06:16.440',-0.032,-,-,86.400,19.200
'13:06:16.448',-0.032,-,-,84.800,18.400
'13:06:16.456',-0.016,-,-,83.200,19.600
'13:06:16.464',-0.032,-,-,80.800,21.600
'13:06:16.472',-0.016,-,-,78.400,23.600
'13:06:16.480',-0.032,-,-,76.000,25.600
'13:06:16.488',-0.016,-,-,74.400,26.800
'13:06:16.496',-0.064,-,-,72.800,28.000
'13:06:16.504',-0.032,-,-,72.000,28.400
'13:06:16.512',-0.048,-,-,71.200,28.400
'13:06:16.520',0.000,-,-,69.600,28.400
'13:06:16.528',0.032,-,-,68.800,27.600
'13:06:16.536',0.096,-,-,68.000,26.400
'13:06:16.544',0.096,-,-,67.200,24.800
'13:06:16.552',0.208,-,-,67.200,23.600
'13:06:16.560',0.240,-,-,67.200,22.400
'13:06:16.568',0.272,-,-,67.200,21.200
'13:06:16.576',0.208,-,-,67.200,20.800
'13:06:16.584',0.384,-,-,68.000,20.400
'13:06:16.592',0.528,-,-,68.800,20.400
'13:06:16.600',0.592,-,-,69.600,20.400
'13:06:16.608',0.432,-,-,70.400,20.400
'13:06:16.616',0.208,-,-,72.000,20.000
'13:06:16.624',0.032,-,-,72.800,19.600
'13:06:16.632',0.000,-,-,73.600,18.800
'13:06:16.640',0.000,-,-,75.200,18.000
'13:06:16.648',-0.016,-,-,76.000,17.600
'13:06:16.656',0.000,-,-,77.600,17.200
'13:06:16.664',-0.016,-,-,78.400,16.800
'13:06:16.672',-0.032,-,-,79.200,17.200
'13:06:16.680',-0.064,-,-,80.800,17.600
'13:06:16.688',-0.032,-,-,81.600,18.000
'13:06:16.696',-0.080,-,-,82.400,18.800
'13:06:16.704',-0.096,-,-,82.400,19.600
'13:06:16.712',-0.144,-,-,81.600,20.000
'13:06:16.720',-0.128,-,-,80.800,20.000
'13:06:16.728',-0.176,-,-,79.200,20.000
'13:06:16.736',-0.176,-,-,78.400,19.600
'13:06:16.744',-0.208,-,-,76.800,19.600
'13:06:16.752',-0.176,-,-,75.200,19.200
'13:06:16.760',-0.224,-,-,73.600,19.200
'13:06:16.768',-0.208,-,-,72.000,19.200
'13:06:16.776',-0.224,-,-,70.400,19.200
'13:06:16.784',-0.208,-,-,69.600,19.200
'13:06:16.792',-0.224,-,-,68.000,19.600
'13:06:16.800',-0.192,-,-,67.200,20.000
'13:06:16.808',-0.208,-,-,66.400,20.800
'13:06:16.816',-0.176,-,-,64.800,21.600
'13:06:16.824',-0.176,-,-,64.000,22.000
'13:06:16.832',-0.144,-,-,62.400,22.400
'13:06:16.840',-0.144,-,-,61.600,22.400
'13:06:16.848',-0.160,-,-,60.000,22.800
'13:06:16.856',-0.128,-,-,58.400,22.800
'13:06:16.864',-0.144,-,-,57.600,23.200
'13:06:16.872',-0.112,-,-,56.000,23.200
'13:06:16.880',-0.128,-,-,54.400,23.600
'13:06:16.888',-0.080,-,-,52.800,23.600
'13:06:16.896',-0.096,-,-,51.200,24.000
'13:06:16.904',-0.048,-,-,50.400,24.000
'13:06:16.912',-0.064,-,-,49.600,24.000
'13:06:16.920',-0.032,-,-,48.000,23.600
'13:06:16.928',-0.032,-,-,46.400,23.200
'13:06:16.936',0.000,-,-,44.800,22.800
'13:06:16.944',-0.032,-,-,44.000,22.000
'13:06:16.952',0.000,-,-,44.000,21.600
'13:06:16.960',0.000,-,-,43.200,21.200
'13:06:16.968',0.000,-,-,42.400,20.800
'13:06:16.976',0.000,-,-,42.400,20.400
'13:06:16.984',0.032,-,-,41.600,20.400
'13:06:16.992',0.000,-,-,40.800,20.000
'13:06:17.000',0.032,-,-,40.800,19.600
'13:06:17.008',0.000,-,-,40.800,19.200
'13:06:17.016',0.032,-,-,40.000,18.800
'13:06:17.024',0.000,-,-,40.000,18.400
'13:06:17.032',0.032,-,-,40.000,17.600
'13:06:17.040',0.016,-,-,40.000,17.200
'13:06:17.048',0.000,-,-,40.000,16.800
'13:06:17.056',0.032,-,-,39.200,16.800
'13:06:17.064',0.016,-,-,39.200,16.400
'13:06:17.072',0.032,-,-,39.200,16.000
'13:06:17.080',0.016,-,-,40.000,16.000
'13:06:17.088',0.032,-,-,40.000,15.600
'13:06:17.096',0.016,-,-,40.800,15.600
'13:06:17.104',0.048,-,-,41.600,15.600
'13:06:17.112',0.000,-,-,42.400,15.600
'13:06:17.120',0.032,-,-,44.000,15.600
'13:06:17.128',0.000,-,-,44.800,15.200
'13:06:17.136',0.000,-,-,45.600,15.200
'13:06:17.144',0.000,-,-,46.400,14.800
'13:06:17.152',0.064,-,-,47.200,14.800
'13:06:17.160',0.080,-,-,48.800,14.400
'13:06:17.168',0.048,-,-,50.400,14.400
'13:06:17.176',0.000,-,-,51.200,14.400
'13:06:17.184',-0.032,-,-,52.000,14.000
'13:06:17.192',-0.176,-,-,53.600,14.000
'13:06:17.200',-0.288,-,-,54.400,14.000
'13:06:17.208',-0.384,-,-,56.000,14.000
'13:06:17.216',-0.320,-,-,57.600,14.000
'13:06:17.224',-0.256,-,-,58.400,14.400
'13:06:17.232',-0.672,-,-,60.000,14.400
'13:06:17.240',-0.752,-,-,60.800,14.400
'13:06:17.248',-0.592,-,-,61.600,14.400
'13:06:17.256',-0.416,-,-,63.200,14.000
'13:06:17.264',-0.208,-,-,64.000,13.600
'13:06:17.272',-0.144,-,-,64.000,13.600
'13:06:17.280',0.000,-,-,64.800,13.200
'13:06:17.288',0.128,-,-,64.800,13.200
'13:06:17.296',0.160,-,-,65.600,12.800
'13:06:17.304',0.208,-,-,66.400,12.800
'13:06:17.312',0.192,-,-,67.200,13.200
'13:06:17.320',0.224,-,-,68.000,14.000
'13:06:17.328',0.224,-,-,69.600,15.200
'13:06:17.336',0.256,-,-,71.200,17.200
'13:06:17.344',0.240,-,-,73.600,19.200
'13:06:17.352',0.256,-,-,76.000,22.000
'13:06:17.360',0.208,-,-,77.600,25.200
'13:06:17.368',0.240,-,-,79.200,28.800
'13:06:17.376',0.224,-,-,81.600,32.400
'13:06:17.384',0.240,-,-,82.400,35.200
'13:06:17.392',0.224,-,-,84.000,37.600
'13:06:17.400',0.240,-,-,84.800,39.200
'13:06:17.408',0.240,-,-,85.600,40.400
'13:06:17.416',0.288,-,-,86.400,40.400
'13:06:17.424',0.288,-,-,87.200,39.600
'13:06:17.432',0.320,-,-,87.200,38.800
'13:06:17.440',0.336,-,-,87.200,37.200
'13:06:17.448',0.336,-,-,87.200,35.600
'13:06:17.456',0.368,-,-,87.200,33.600
'13:06:17.464',0.336,-,-,87.200,31.600
'13:06:17.472',0.368,-,-,86.400,29.600
'13:06:17.480',0.320,-,-,85.600,28.000
'13:06:17.488',0.336,-,-,84.000,26.800
'13:06:17.496',0.272,-,-,81.600,25.200
'13:06:17.504',0.240,-,-,77.600,23.200
'13:06:17.512',0.192,-,-,73.600,21.600
'13:06:17.520',0.176,-,-,70.400,20.800
'13:06:17.528',0.128,-,-,68.000,20.800
'13:06:17.536',0.096,-,-,66.400,22.400
'13:06:17.544',0.048,-,-,65.600,24.400
'13:06:17.552',0.048,-,-,64.000,27.200
'13:06:17.560',0.000,-,-,62.400,29.200
'13:06:17.568',0.000,-,-,60.800,30.400
'13:06:17.576',-0.016,-,-,59.200,30.800
'13:06:17.584',-0.016,-,-,58.400,30.400
'13:06:17.592',-0.064,-,-,57.600,29.200
'13:06:17.600',-0.032,-,-,57.600,27.600
'13:06:17.608',-0.064,-,-,56.800,25.600
'13:06:17.616',-0.032,-,-,56.000,23.600
'13:06:17.624',-0.080,-,-,55.200,21.600
'13:06:17.632',-0.048,-,-,54.400,20.400
'13:06:17.640',-0.032,-,-,54.400,19.200
'13:06:17.648',-0.064,-,-,54.400,18.400
'13:06:17.656',-0.032,-,-,54.400,17.600
'13:06:17.664',-0.080,-,-,55.200,17.200
'13:06:17.672',-0.032,-,-,55.200,16.800
'13:06:17.680',-0.064,-,-,56.000,16.800
'13:06:17.688',-0.032,-,-,56.800,17.200
'13:06:17.696',-0.064,-,-,57.600,17.200
'13:06:17.704',-0.032,-,-,58.400,17.200
'13:06:17.712',-0.064,-,-,59.200,17.200
'13:06:17.720',-0.032,-,-,60.800,17.200
'13:06:17.728',-0.064,-,-,61.600,17.200
'13:06:17.736',-0.032,-,-,63.200,16.800
'13:06:17.744',-0.048,-,-,64.000,16.800
'13:06:17.752',-0.016,-,-,65.600,16.400
'13:06:17.760',-0.032,-,-,66.400,16.000
'13:06:17.768',-0.016,-,-,68.000,15.600
'13:06:17.776',-0.032,-,-,68.800,15.200
