'Elapsed time','II','V','MCL1','ABP','PAP'
'hh:mm:ss.mmm','mV','mV','mV','mmHg','mmHg'
'13:58:33.352',-0.352,-,-,72.000,14.800
'13:58:33.360',-0.384,-,-,72.800,14.800
'13:58:33.368',-0.416,-,-,73.600,14.400
'13:58:33.376',-0.464,-,-,74.400,14.000
'13:58:33.384',-0.368,-,-,75.200,13.600
'13:58:33.392',-0.256,-,-,76.000,13.600
'13:58:33.400',-0.176,-,-,76.000,13.600
'13:58:33.408',-0.112,-,-,76.800,14.000
'13:58:33.416',0.000,-,-,76.800,14.400
'13:58:33.424',0.096,-,-,76.000,14.800
'13:58:33.432',0.160,-,-,75.200,14.800
'13:58:33.440',0.176,-,-,74.400,14.800
'13:58:33.448',0.160,-,-,73.600,14.400
'13:58:33.456',0.160,-,-,72.800,14.400
'13:58:33.464',0.128,-,-,71.200,14.000
'13:58:33.472',0.128,-,-,69.600,13.200
'13:58:33.480',0.128,-,-,68.000,12.800
'13:58:33.488',0.112,-,-,66.400,12.400
'13:58:33.496',0.128,-,-,65.600,12.400
'13:58:33.504',0.128,-,-,64.000,12.800
'13:58:33.512',0.128,-,-,62.400,13.200
'13:58:33.520',0.160,-,-,60.800,14.000
'13:58:33.528',0.160,-,-,60.000,14.800
'13:58:33.536',0.176,-,-,58.400,14.800
'13:58:33.544',0.160,-,-,57.600,15.200
'13:58:33.552',0.176,-,-,56.800,15.600
'13:58:33.560',0.208,-,-,56.000,16.000
'13:58:33.568',0.192,-,-,55.200,16.000
'13:58:33.576',0.208,-,-,54.400,15.600
'13:58:33.584',0.208,-,-,53.600,14.800
'13:58:33.592',0.208,-,-,52.800,14.800
'13:58:33.600',0.208,-,-,52.800,14.800
'13:58:33.608',0.192,-,-,52.000,15.200
'13:58:33.616',0.176,-,-,51.200,16.000
'13:58:33.624',0.160,-,-,50.400,16.000
'13:58:33.632',0.128,-,-,49.600,16.000
'13:58:33.640',0.112,-,-,48.800,15.600
'13:58:33.648',0.096,-,-,48.000,15.200
'13:58:33.656',0.064,-,-,47.200,15.200
'13:58:33.664',0.064,-,-,46.400,14.800
'13:58:33.672',0.032,-,-,46.400,14.800
'13:58:33.680',0.016,-,-,45.600,15.200
'13:58:33.688',0.000,-,-,44.800,15.200
'13:58:33.696',0.000,-,-,44.800,15.200
'13:58:33.704',-0.016,-,-,44.000,15.200
'13:58:33.712',-0.032,-,-,44.000,15.200
'13:58:33.720',-0.016,-,-,43.200,15.600
'13:58:33.728',-0.032,-,-,42.400,15.600
'13:58:33.736',-0.032,-,-,42.400,15.600
'13:58:33.744',-0.032,-,-,42.400,15.600
'13:58:33.752',-0.032,-,-,41.600,15.600
'13:58:33.760',-0.048,-,-,41.600,15.200
'13:58:33.768',-0.032,-,-,41.600,14.800
'13:58:33.776',-0.032,-,-,41.600,14.800
'13:58:33.784',-0.032,-,-,41.600,14.400
'13:58:33.792',-0.032,-,-,41.600,14.000
'13:58:33.800',-0.032,-,-,42.400,14.000
'13:58:33.808',-0.032,-,-,43.200,13.600
'13:58:33.816',-0.032,-,-,44.800,13.600
'13:58:33.824',-0.032,-,-,44.800,13.600
'13:58:33.832',-0.032,-,-,45.600,13.200
'13:58:33.840',-0.032,-,-,46.400,13.200
'13:58:33.848',-0.032,-,-,47.200,12.800
'13:58:33.856',-0.032,-,-,48.800,12.800
'13:58:33.864',-0.032,-,-,49.600,12.800
'13:58:33.872',-0.032,-,-,50.400,12.800
'13:58:33.880',-0.032,-,-,52.000,12.800
'13:58:33.888',-0.032,-,-,52.800,12.400
'13:58:33.896',-0.032,-,-,53.600,12.400
'13:58:33.904',-0.032,-,-,55.200,12.400
'13:58:33.912',-0.032,-,-,56.800,12.000
'13:58:33.920',-0.032,-,-,57.600,12.000
'13:58:33.928',-0.032,-,-,58.400,11.600
'13:58:33.936',-0.032,-,-,59.200,11.600
'13:58:33.944',-0.032,-,-,60.800,11.600
'13:58:33.952',-0.032,-,-,61.600,11.600
'13:58:33.960',-0.032,-,-,63.200,11.200
'13:58:33.968',-0.032,-,-,64.000,11.200
'13:58:33.976',-0.048,-,-,64.000,11.200
'13:58:33.984',-0.032,-,-,64.000,10.800
'13:58:33.992',-0.032,-,-,64.800,10.800
'13:58:34.000',-0.032,-,-,64.800,10.800
'13:58:34.008',-0.032,-,-,64.800,10.800
'13:58:34.016',-0.032,-,-,65.600,10.800
'13:58:34.024',-0.032,-,-,64.800,10.800
'13:58:34.032',-0.032,-,-,64.800,10.800
'13:58:34.040',-0.032,-,-,64.800,10.400
'13:58:34.048',-0.016,-,-,64.000,10.400
'13:58:34.056',0.000,-,-,64.000,10.400
'13:58:34.064',0.016,-,-,63.200,10.400
'13:58:34.072',0.000,-,-,63.200,10.400
'13:58:34.080',0.032,-,-,62.400,10.400
'13:58:34.088',0.032,-,-,62.400,10.400
'13:58:34.096',0.032,-,-,61.600,10.400
'13:58:34.104',0.016,-,-,60.800,10.000
'13:58:34.112',0.032,-,-,60.800,10.000
'13:58:34.120',0.000,-,-,60.000,10.000
'13:58:34.128',-0.016,-,-,59.200,9.600
'13:58:34.136',-0.032,-,-,59.200,9.200
'13:58:34.144',-0.032,-,-,58.400,8.800
'13:58:34.152',-0.064,-,-,57.600,8.800
'13:58:34.160',-0.080,-,-,57.600,8.400
'13:58:34.168',-0.080,-,-,56.800,8.400
'13:58:34.176',-0.080,-,-,56.000,8.800
'13:58:34.184',-0.080,-,-,56.000,9.200
'13:58:34.192',-0.064,-,-,55.200,9.600
'13:58:34.200',0.016,-,-,55.200,10.000
'13:58:34.208',0.096,-,-,54.400,10.400
'13:58:34.216',0.208,-,-,54.400,11.200
'13:58:34.224',0.240,-,-,53.600,12.000
'13:58:34.232',0.096,-,-,52.800,12.000
'13:58:34.240',0.000,-,-,52.000,11.600
'13:58:34.248',-0.032,-,-,51.200,11.200
'13:58:34.256',0.000,-,-,50.400,10.800
'13:58:34.264',-0.016,-,-,49.600,10.400
'13:58:34.272',-0.032,-,-,48.800,10.400
'13:58:34.280',-0.112,-,-,47.200,10.800
'13:58:34.288',-0.144,-,-,46.400,10.400
'13:58:34.296',-0.112,-,-,44.800,9.600
'13:58:34.304',-0.096,-,-,44.000,8.400
'13:58:34.312',-0.144,-,-,43.200,7.600
'13:58:34.320',-0.112,-,-,41.600,8.000
'13:58:34.328',-0.080,-,-,40.800,9.600
'13:58:34.336',-0.096,-,-,40.800,12.800
'13:58:34.344',-0.080,-,-,40.800,17.600
'13:58:34.352',-0.080,-,-,41.600,23.600
'13:58:34.360',-0.080,-,-,42.400,30.000
'13:58:34.368',-0.080,-,-,44.000,36.400
'13:58:34.376',-0.080,-,-,45.600,42.000
'13:58:34.384',-0.080,-,-,48.000,46.400
'13:58:34.392',-0.080,-,-,50.400,49.600
'13:58:34.400',-0.096,-,-,53.600,51.200
'13:58:34.408',-0.080,-,-,57.600,52.000
'13:58:34.416',-0.096,-,-,60.800,51.200
'13:58:34.424',-0.080,-,-,64.000,49.600
'13:58:34.432',-0.080,-,-,67.200,47.200
'13:58:34.440',-0.080,-,-,70.400,44.800
'13:58:34.448',-0.096,-,-,74.400,42.000
'13:58:34.456',-0.080,-,-,78.400,39.600
'13:58:34.464',-0.080,-,-,82.400,37.200
'13:58:34.472',-0.080,-,-,85.600,35.600
'13:58:34.480',-0.080,-,-,87.200,34.400
'13:58:34.488',-0.080,-,-,88.000,33.600
'13:58:34.496',-0.080,-,-,88.800,32.800
'13:58:34.504',-0.080,-,-,90.400,32.400
'13:58:34.512',-0.064,-,-,92.000,32.000
'13:58:34.520',-0.080,-,-,92.800,31.600
'13:58:34.528',-0.064,-,-,93.600,31.200
'13:58:34.536',-0.048,-,-,92.800,30.000
'13:58:34.544',-0.064,-,-,92.000,28.000
'13:58:34.552',-0.032,-,-,91.200,25.600
'13:58:34.560',-0.048,-,-,90.400,22.800
'13:58:34.568',-0.032,-,-,89.600,20.000
'13:58:34.576',-0.048,-,-,88.000,18.000
'13:58:34.584',-0.032,-,-,86.400,16.800
'13:58:34.592',-0.048,-,-,84.000,16.400
'13:58:34.600',-0.064,-,-,81.600,16.800
'13:58:34.608',-0.048,-,-,80.000,17.600
'13:58:34.616',-0.080,-,-,77.600,18.800
'13:58:34.624',-0.064,-,-,76.000,19.600
'13:58:34.632',-0.080,-,-,74.400,20.400
'13:58:34.640',-0.080,-,-,72.800,20.800
'13:58:34.648',-0.080,-,-,72.000,21.200
'13:58:34.656',0.000,-,-,71.200,21.200
'13:58:34.664',0.128,-,-,70.400,21.200
'13:58:34.672',0.240,-,-,70.400,20.800
'13:58:34.680',0.304,-,-,70.400,20.400
'13:58:34.688',0.400,-,-,70.400,19.600
'13:58:34.696',0.512,-,-,71.200,19.200
'13:58:34.704',0.512,-,-,71.200,18.400
'13:58:34.712',0.224,-,-,72.000,17.600
'13:58:34.720',0.064,-,-,72.800,17.200
'13:58:34.728',-0.080,-,-,72.800,16.400
'13:58:34.736',-0.128,-,-,72.800,16.400
'13:58:34.744',-0.112,-,-,72.800,16.400
'13:58:34.752',-0.128,-,-,72.000,16.000
'13:58:34.760',-0.112,-,-,72.000,16.000
'13:58:34.768',-0.128,-,-,71.200,16.000
'13:58:34.776',-0.112,-,-,70.400,15.600
'13:58:34.784',-0.144,-,-,69.600,15.600
'13:58:34.792',-0.112,-,-,68.000,15.200
'13:58:34.800',-0.160,-,-,66.400,15.200
'13:58:34.808',-0.144,-,-,65.600,15.200
'13:58:34.816',-0.160,-,-,64.800,14.800
'13:58:34.824',-0.144,-,-,63.200,14.000
'13:58:34.832',-0.128,-,-,62.400,13.200
'13:58:34.840',-0.144,-,-,60.800,12.000
'13:58:34.848',-0.144,-,-,59.200,11.200
'13:58:34.856',-0.144,-,-,57.600,10.800
'13:58:34.864',-0.176,-,-,56.800,10.800
'13:58:34.872',-0.176,-,-,55.200,11.600
'13:58:34.880',-0.192,-,-,54.400,12.000
'13:58:34.888',-0.208,-,-,53.600,12.000
'13:58:34.896',-0.208,-,-,52.800,12.400
'13:58:34.904',-0.208,-,-,51.200,12.800
'13:58:34.912',-0.208,-,-,50.400,13.200
'13:58:34.920',-0.192,-,-,49.600,13.600
'13:58:34.928',-0.192,-,-,48.800,13.600
'13:58:34.936',-0.176,-,-,48.000,13.600
'13:58:34.944',-0.144,-,-,47.200,13.600
'13:58:34.952',-0.112,-,-,46.400,13.600
'13:58:34.960',-0.128,-,-,45.600,13.600
'13:58:34.968',-0.080,-,-,45.600,14.000
'13:58:34.976',-0.064,-,-,44.800,14.000
'13:58:34.984',-0.032,-,-,44.800,14.000
'13:58:34.992',-0.016,-,-,44.000,14.000
'13:58:35.000',-0.016,-,-,44.000,14.000
'13:58:35.008',0.000,-,-,43.200,14.400
'13:58:35.016',0.000,-,-,43.200,14.400
'13:58:35.024',0.000,-,-,42.400,14.800
'13:58:35.032',-0.016,-,-,42.400,15.200
'13:58:35.040',0.000,-,-,41.600,15.200
'13:58:35.048',0.000,-,-,41.600,15.200
'13:58:35.056',-0.016,-,-,41.600,15.200
'13:58:35.064',-0.032,-,-,41.600,15.200
'13:58:35.072',-0.032,-,-,40.800,15.200
'13:58:35.080',-0.032,-,-,40.800,14.800
'13:58:35.088',-0.032,-,-,40.800,14.800
'13:58:35.096',-0.016,-,-,40.000,14.400
'13:58:35.104',-0.016,-,-,40.000,14.000
'13:58:35.112',-0.032,-,-,40.000,13.600
'13:58:35.120',-0.032,-,-,40.800,13.200
'13:58:35.128',-0.032,-,-,41.600,13.200
'13:58:35.136',-0.032,-,-,42.400,12.800
'13:58:35.144',-0.032,-,-,43.200,12.800
'13:58:35.152',-0.016,-,-,44.000,12.800
'13:58:35.160',-0.016,-,-,44.800,12.800
'13:58:35.168',-0.032,-,-,45.600,12.800
'13:58:35.176',-0.032,-,-,46.400,12.400
'13:58:35.184',0.000,-,-,47.200,12.400
'13:58:35.192',0.000,-,-,48.800,12.000
'13:58:35.200',-0.016,-,-,49.600,12.000
'13:58:35.208',-0.032,-,-,51.200,12.000
'13:58:35.216',-0.032,-,-,52.000,12.000
'13:58:35.224',-0.032,-,-,52.800,11.600
'13:58:35.232',-0.016,-,-,53.600,11.600
'13:58:35.240',-0.016,-,-,55.200,11.200
'13:58:35.248',-0.016,-,-,56.800,10.800
'13:58:35.256',-0.032,-,-,57.600,10.800
'13:58:35.264',0.000,-,-,59.200,10.400
'13:58:35.272',0.000,-,-,60.000,10.400
'13:58:35.280',-0.016,-,-,60.800,10.400
'13:58:35.288',-0.112,-,-,61.600,10.000
'13:58:35.296',-0.240,-,-,62.400,10.000
'13:58:35.304',-0.352,-,-,63.200,10.000
'13:58:35.312',-0.384,-,-,63.200,9.600
'13:58:35.320',-0.400,-,-,63.200,9.600
'13:58:35.328',-0.448,-,-,64.000,9.600
'13:58:35.336',-0.464,-,-,64.000,9.200
'13:58:35.344',-0.416,-,-,64.000,9.200
'13:58:35.352',-0.320,-,-,64.000,9.200
'13:58:35.360',-0.256,-,-,63.200,9.200
'13:58:35.368',-0.144,-,-,63.200,9.200
'13:58:35.376',-0.032,-,-,62.400,9.200
'13:58:35.384',0.000,-,-,61.600,9.200
'13:58:35.392',0.064,-,-,60.000,9.200
'13:58:35.400',0.064,-,-,59.200,8.800
'13:58:35.408',0.096,-,-,58.400,8.800
'13:58:35.416',0.112,-,-,56.800,8.400
'13:58:35.424',0.128,-,-,56.000,8.000
'13:58:35.432',0.128,-,-,54.400,8.000
'13:58:35.440',0.160,-,-,53.600,7.600
'13:58:35.448',0.176,-,-,53.600,7.200
'13:58:35.456',0.208,-,-,53.600,7.600
'13:58:35.464',0.208,-,-,53.600,8.400
'13:58:35.472',0.224,-,-,54.400,10.400
'13:58:35.480',0.208,-,-,54.400,12.800
'13:58:35.488',0.224,-,-,56.000,16.400
'13:58:35.496',0.208,-,-,56.800,20.000
'13:58:35.504',0.208,-,-,57.600,24.000
'13:58:35.512',0.192,-,-,58.400,27.600
'13:58:35.520',0.208,-,-,60.000,30.400
'13:58:35.528',0.192,-,-,60.800,32.400
'13:58:35.536',0.208,-,-,62.400,33.600
'13:58:35.544',0.208,-,-,62.400,33.600
'13:58:35.552',0.208,-,-,63.200,33.600
'13:58:35.560',0.224,-,-,63.200,32.800
'13:58:35.568',0.208,-,-,64.000,31.200
'13:58:35.576',0.208,-,-,64.000,29.600
'13:58:35.584',0.192,-,-,64.000,28.000
'13:58:35.592',0.160,-,-,63.200,26.000
'13:58:35.600',0.176,-,-,62.400,24.400
'13:58:35.608',0.128,-,-,61.600,22.800
'13:58:35.616',0.096,-,-,60.000,21.600
'13:58:35.624',0.080,-,-,58.400,20.000
'13:58:35.632',0.064,-,-,56.000,18.800
'13:58:35.640',0.032,-,-,55.200,17.600
'13:58:35.648',0.000,-,-,53.600,16.400
'13:58:35.656',0.000,-,-,52.800,16.400
'13:58:35.664',0.000,-,-,51.200,16.800
'13:58:35.672',-0.016,-,-,50.400,17.600
'13:58:35.680',-0.032,-,-,48.800,19.200
'13:58:35.688',-0.016,-,-,48.000,20.400
'13:58:35.696',-0.048,-,-,47.200,22.000
'13:58:35.704',-0.032,-,-,46.400,22.800
'13:58:35.712',-0.048,-,-,46.400,23.200
'13:58:35.720',-0.032,-,-,45.600,23.200
'13:58:35.728',-0.048,-,-,44.800,22.800
'13:58:35.736',-0.032,-,-,44.800,22.000
'13:58:35.744',-0.032,-,-,44.800,21.200
'13:58:35.752',-0.032,-,-,45.600,20.000
'13:58:35.760',-0.032,-,-,46.400,19.200
'13:58:35.768',-0.032,-,-,47.200,18.800
'13:58:35.776',-0.032,-,-,48.000,18.000
'13:58:35.784',-0.032,-,-,48.800,17.200
'13:58:35.792',-0.016,-,-,49.600,16.400
'13:58:35.800',-0.032,-,-,50.400,16.000
'13:58:35.808',-0.016,-,-,52.000,15.600
'13:58:35.816',-0.016,-,-,52.800,15.600
'13:58:35.824',-0.016,-,-,53.600,15.600
'13:58:35.832',-0.032,-,-,54.400,16.000
'13:58:35.840',-0.016,-,-,56.000,16.000
'13:58:35.848',-0.016,-,-,56.800,16.000
'13:58:35.856',0.000,-,-,58.400,16.000
'13:58:35.864',-0.016,-,-,60.000,15.600
'13:58:35.872',-0.016,-,-,60.800,15.600
'13:58:35.880',0.000,-,-,61.600,15.200
'13:58:35.888',-0.016,-,-,62.400,15.200
'13:58:35.896',0.000,-,-,63.200,15.200
'13:58:35.904',-0.016,-,-,64.000,14.800
'13:58:35.912',0.000,-,-,64.800,14.400
'13:58:35.920',0.000,-,-,65.600,14.400
'13:58:35.928',-0.016,-,-,65.600,14.000
'13:58:35.936',0.000,-,-,65.600,13.600
'13:58:35.944',0.000,-,-,65.600,13.600
'13:58:35.952',-0.016,-,-,65.600,13.200
'13:58:35.960',0.000,-,-,64.800,13.200
'13:58:35.968',0.000,-,-,64.000,12.800
'13:58:35.976',0.000,-,-,63.200,12.800
'13:58:35.984',0.000,-,-,61.600,12.800
'13:58:35.992',0.000,-,-,60.800,12.400
'13:58:36.000',0.000,-,-,59.200,12.400
'13:58:36.008',0.000,-,-,57.600,12.400
'13:58:36.016',0.000,-,-,56.000,12.400
'13:58:36.024',0.000,-,-,55.200,12.000
'13:58:36.032',0.000,-,-,53.600,12.000
'13:58:36.040',0.000,-,-,52.000,12.000
'13:58:36.048',0.000,-,-,50.400,12.000
'13:58:36.056',0.000,-,-,49.600,12.000
'13:58:36.064',0.032,-,-,48.000,12.000
'13:58:36.072',0.112,-,-,46.400,11.600
'13:58:36.080',0.240,-,-,45.600,11.600
'13:58:36.088',0.336,-,-,44.000,11.600
'13:58:36.096',0.400,-,-,43.200,11.200
'13:58:36.104',0.464,-,-,41.600,11.200
'13:58:36.112',0.560,-,-,40.800,11.200
'13:58:36.120',0.608,-,-,40.000,11.200
'13:58:36.128',0.416,-,-,39.200,10.800
'13:58:36.136',0.240,-,-,37.600,10.800
'13:58:36.144',0.112,-,-,36.800,10.800
'13:58:36.152',0.000,-,-,36.000,10.800
'13:58:36.160',-0.032,-,-,35.200,10.800
'13:58:36.168',-0.064,-,-,34.400,10.800
'13:58:36.176',-0.112,-,-,33.600,10.800
'13:58:36.184',-0.192,-,-,32.800,10.800
'13:58:36.192',-0.256,-,-,32.800,10.800
'13:58:36.200',-0.288,-,-,32.000,10.800
'13:58:36.208',-0.288,-,-,31.200,10.800
'13:58:36.216',-0.288,-,-,31.200,10.800
'13:58:36.224',-0.288,-,-,31.200,10.400
'13:58:36.232',-0.256,-,-,30.400,10.400
'13:58:36.240',-0.208,-,-,30.400,10.400
'13:58:36.248',-0.176,-,-,29.600,11.200
'13:58:36.256',-0.112,-,-,29.600,12.400
'13:58:36.264',-0.112,-,-,28.800,14.000
'13:58:36.272',-0.112,-,-,28.800,16.000
'13:58:36.280',-0.112,-,-,28.800,18.400
'13:58:36.288',-0.112,-,-,29.600,20.400
'13:58:36.296',-0.128,-,-,29.600,22.400
'13:58:36.304',-0.128,-,-,31.200,24.400
'13:58:36.312',-0.144,-,-,32.000,26.400
'13:58:36.320',-0.144,-,-,33.600,28.400
'13:58:36.328',-0.144,-,-,35.200,29.200
'13:58:36.336',-0.144,-,-,37.600,29.200
'13:58:36.344',-0.144,-,-,39.200,28.400
'13:58:36.352',-0.144,-,-,41.600,27.200
'13:58:36.360',-0.128,-,-,44.000,25.600
'13:58:36.368',-0.112,-,-,46.400,24.000
'13:58:36.376',-0.112,-,-,48.800,22.400
'13:58:36.384',-0.080,-,-,51.200,20.800
'13:58:36.392',-0.064,-,-,53.600,19.200
'13:58:36.400',-0.032,-,-,55.200,17.200
'13:58:36.408',-0.016,-,-,57.600,15.600
'13:58:36.416',0.000,-,-,59.200,14.800
'13:58:36.424',0.016,-,-,60.000,14.800
'13:58:36.432',0.032,-,-,61.600,15.600
'13:58:36.440',0.048,-,-,62.400,16.800
'13:58:36.448',0.032,-,-,63.200,18.000
'13:58:36.456',0.064,-,-,63.200,19.200
'13:58:36.464',0.048,-,-,63.200,19.600
'13:58:36.472',0.064,-,-,62.400,20.400
'13:58:36.480',0.048,-,-,62.400,20.400
'13:58:36.488',0.032,-,-,61.600,20.400
'13:58:36.496',0.000,-,-,60.800,20.000
'13:58:36.504',0.032,-,-,60.000,19.200
'13:58:36.512',0.048,-,-,59.200,18.000
'13:58:36.520',0.032,-,-,59.200,16.800
'13:58:36.528',0.032,-,-,60.000,16.000
'13:58:36.536',0.016,-,-,60.000,15.600
'13:58:36.544',0.128,-,-,60.800,15.200
'13:58:36.552',0.304,-,-,60.800,15.200
'13:58:36.560',0.320,-,-,61.600,15.200
'13:58:36.568',0.208,-,-,61.600,14.800
'13:58:36.576',0.080,-,-,63.200,14.800
'13:58:36.584',-0.080,-,-,64.000,14.400
'13:58:36.592',-0.160,-,-,64.800,14.400
'13:58:36.600',-0.128,-,-,65.600,14.400
'13:58:36.608',-0.080,-,-,66.400,14.800
'13:58:36.616',-0.096,-,-,67.200,14.800
'13:58:36.624',-0.032,-,-,67.200,15.200
'13:58:36.632',0.000,-,-,67.200,15.200
'13:58:36.640',0.000,-,-,67.200,15.200
'13:58:36.648',0.032,-,-,67.200,14.800
'13:58:36.656',0.016,-,-,66.400,14.400
'13:58:36.664',0.032,-,-,65.600,14.000
'13:58:36.672',0.048,-,-,64.800,13.600
'13:58:36.680',0.032,-,-,63.200,13.600
'13:58:36.688',0.048,-,-,62.400,13.600
'13:58:36.696',0.032,-,-,60.800,13.600
'13:58:36.704',0.048,-,-,60.000,13.600
'13:58:36.712',0.032,-,-,58.400,13.600
'13:58:36.720',0.048,-,-,57.600,13.200
'13:58:36.728',0.032,-,-,56.000,13.200
'13:58:36.736',0.048,-,-,54.400,13.200
'13:58:36.744',0.048,-,-,53.600,13.200
'13:58:36.752',0.048,-,-,52.000,13.200
'13:58:36.760',0.048,-,-,51.200,12.800
'13:58:36.768',0.048,-,-,49.600,12.800
'13:58:36.776',0.048,-,-,48.800,12.400
'13:58:36.784',0.064,-,-,47.200,12.400
'13:58:36.792',0.048,-,-,46.400,12.000
'13:58:36.800',0.064,-,-,45.600,12.000
'13:58:36.808',0.096,-,-,44.800,12.000
'13:58:36.816',0.112,-,-,44.000,12.000
'13:58:36.824',0.128,-,-,42.400,12.000
'13:58:36.832',0.096,-,-,41.600,12.000
'13:58:36.840',0.112,-,-,40.800,12.000
'13:58:36.848',0.096,-,-,40.000,12.000
'13:58:36.856',0.080,-,-,40.000,12.000
'13:58:36.864',0.064,-,-,39.200,12.000
'13:58:36.872',0.032,-,-,38.400,11.600
'13:58:36.880',0.016,-,-,38.400,11.600
'13:58:36.888',0.000,-,-,37.600,11.600
'13:58:36.896',0.000,-,-,37.600,11.200
'13:58:36.904',-0.016,-,-,36.800,10.800
'13:58:36.912',0.000,-,-,36.800,10.400
'13:58:36.920',-0.016,-,-,36.000,10.000
'13:58:36.928',-0.016,-,-,36.000,9.600
