'Elapsed time','II','V','MCL1','ABP','PAP'
'hh:mm:ss.mmm','mV','mV','mV','mmHg','mmHg'
'13:41:27.352',-0.112,-,-,65.600,32.000
'13:41:27.360',-0.112,-,-,68.000,30.400
'13:41:27.368',-0.112,-,-,69.600,28.800
'13:41:27.376',-0.112,-,-,71.200,27.200
'13:41:27.384',-0.112,-,-,72.000,26.000
'13:41:27.392',-0.112,-,-,74.400,25.200
'13:41:27.400',-0.080,-,-,76.000,24.800
'13:41:27.408',-0.080,-,-,77.600,24.400
'13:41:27.416',-0.080,-,-,79.200,24.400
'13:41:27.424',-0.080,-,-,79.200,24.000
'13:41:27.432',-0.080,-,-,80.000,23.200
'13:41:27.440',-0.064,-,-,80.000,22.000
'13:41:27.448',-0.064,-,-,80.000,20.000
'13:41:27.456',-0.032,-,-,79.200,18.000
'13:41:27.464',-0.048,-,-,78.400,15.200
'13:41:27.472',-0.064,-,-,77.600,12.400
'13:41:27.480',-0.048,-,-,76.000,10.000
'13:41:27.488',-0.064,-,-,75.200,8.400
'13:41:27.496',-0.032,-,-,74.400,8.000
'13:41:27.504',-0.048,-,-,72.800,9.200
'13:41:27.512',-0.064,-,-,72.000,11.200
'13:41:27.520',-0.032,-,-,71.200,13.200
'13:41:27.528',-0.032,-,-,70.400,15.200
'13:41:27.536',-0.048,-,-,69.600,16.800
'13:41:27.544',-0.032,-,-,68.800,18.000
'13:41:27.552',-0.048,-,-,68.800,18.800
'13:41:27.560',-0.032,-,-,68.000,19.200
'13:41:27.568',-0.032,-,-,68.000,19.600
'13:41:27.576',-0.032,-,-,68.800,19.200
'13:41:27.584',-0.016,-,-,69.600,18.400
'13:41:27.592',-0.032,-,-,70.400,17.600
'13:41:27.600',-0.016,-,-,72.000,17.200
'13:41:27.608',-0.032,-,-,72.800,16.400
'13:41:27.616',-0.016,-,-,73.600,15.600
'13:41:27.624',0.000,-,-,75.200,15.200
'13:41:27.632',0.000,-,-,76.800,14.400
'13:41:27.640',0.032,-,-,78.400,14.000
'13:41:27.648',0.048,-,-,79.200,13.600
'13:41:27.656',0.064,-,-,80.800,13.600
'13:41:27.664',0.048,-,-,82.400,14.000
'13:41:27.672',0.064,-,-,84.000,14.400
'13:41:27.680',0.064,-,-,84.800,14.800
'13:41:27.688',0.048,-,-,86.400,15.200
'13:41:27.696',0.064,-,-,88.000,15.200
'13:41:27.704',0.000,-,-,89.600,15.200
'13:41:27.712',0.000,-,-,90.400,15.200
'13:41:27.720',-0.016,-,-,92.000,14.800
'13:41:27.728',0.000,-,-,92.800,14.800
'13:41:27.736',-0.032,-,-,92.800,14.400
'13:41:27.744',-0.032,-,-,93.600,13.600
'13:41:27.752',-0.048,-,-,93.600,13.200
'13:41:27.760',-0.032,-,-,94.400,13.200
'13:41:27.768',-0.032,-,-,94.400,14.000
'13:41:27.776',0.000,-,-,93.600,14.400
'13:41:27.784',0.096,-,-,93.600,15.200
'13:41:27.792',0.208,-,-,92.800,15.600
'13:41:27.800',0.336,-,-,92.800,15.600
'13:41:27.808',0.256,-,-,92.000,15.200
'13:41:27.816',0.144,-,-,90.400,14.800
'13:41:27.824',0.032,-,-,89.600,14.800
'13:41:27.832',0.064,-,-,88.000,14.400
'13:41:27.840',0.032,-,-,85.600,14.400
'13:41:27.848',0.000,-,-,84.000,14.400
'13:41:27.856',-0.016,-,-,81.600,14.000
'13:41:27.864',-0.112,-,-,79.200,14.000
'13:41:27.872',-0.096,-,-,76.800,14.000
'13:41:27.880',-0.064,-,-,74.400,13.600
'13:41:27.888',-0.112,-,-,72.800,13.600
'13:41:27.896',-0.128,-,-,70.400,13.200
'13:41:27.904',-0.080,-,-,68.000,13.200
'13:41:27.912',-0.064,-,-,66.400,13.600
'13:41:27.920',-0.048,-,-,64.000,14.800
'13:41:27.928',-0.064,-,-,62.400,16.800
'13:41:27.936',-0.064,-,-,60.800,19.600
'13:41:27.944',-0.048,-,-,60.000,23.200
'13:41:27.952',-0.064,-,-,59.200,26.800
'13:41:27.960',-0.048,-,-,59.200,30.800
'13:41:27.968',-0.064,-,-,59.200,34.400
'13:41:27.976',-0.048,-,-,59.200,37.600
'13:41:27.984',-0.064,-,-,60.000,40.000
'13:41:27.992',-0.048,-,-,60.800,41.600
'13:41:28.000',-0.064,-,-,62.400,42.400
