'Elapsed time','II','V','MCL1','ABP','PAP'
'hh:mm:ss.mmm','mV','mV','mV','mmHg','mmHg'
'13:18:13.352',-0.048,-,-,62.400,12.000
'13:18:13.360',-0.096,-,-,63.200,12.000
'13:18:13.368',-0.064,-,-,64.000,12.000
'13:18:13.376',-0.080,-,-,64.800,12.000
'13:18:13.384',-0.032,-,-,65.600,11.600
'13:18:13.392',-0.080,-,-,65.600,11.600
'13:18:13.400',-0.048,-,-,66.400,11.600
'13:18:13.408',-0.080,-,-,66.400,11.200
'13:18:13.416',-0.048,-,-,66.400,11.200
'13:18:13.424',-0.080,-,-,66.400,11.200
'13:18:13.432',-0.032,-,-,66.400,10.800
'13:18:13.440',-0.016,-,-,66.400,10.800
'13:18:13.448',-0.032,-,-,66.400,10.800
'13:18:13.456',0.000,-,-,65.600,10.800
'13:18:13.464',0.000,-,-,65.600,10.800
'13:18:13.472',0.032,-,-,64.800,10.800
'13:18:13.480',0.000,-,-,64.800,10.400
'13:18:13.488',0.016,-,-,64.000,10.400
'13:18:13.496',-0.016,-,-,64.000,10.400
'13:18:13.504',0.000,-,-,63.200,10.400
'13:18:13.512',-0.016,-,-,63.200,10.400
'13:18:13.520',-0.032,-,-,62.400,10.400
'13:18:13.528',-0.064,-,-,61.600,10.400
'13:18:13.536',-0.032,-,-,61.600,10.400
'13:18:13.544',-0.096,-,-,60.800,10.400
'13:18:13.552',-0.080,-,-,60.800,10.400
'13:18:13.560',-0.112,-,-,60.000,10.400
'13:18:13.568',-0.064,-,-,59.200,10.400
'13:18:13.576',-0.112,-,-,59.200,10.400
'13:18:13.584',-0.064,-,-,58.400,10.400
'13:18:13.592',-0.016,-,-,58.400,10.000
'13:18:13.600',0.192,-,-,57.600,9.600
'13:18:13.608',0.384,-,-,56.800,9.200
'13:18:13.616',0.512,-,-,56.800,9.200
'13:18:13.624',0.320,-,-,56.000,8.800
'13:18:13.632',0.224,-,-,56.000,8.800
'13:18:13.640',0.096,-,-,55.200,9.200
'13:18:13.648',0.080,-,-,55.200,9.200
'13:18:13.656',0.096,-,-,54.400,9.200
'13:18:13.664',0.000,-,-,54.400,8.800
'13:18:13.672',-0.128,-,-,53.600,8.400
'13:18:13.680',-0.208,-,-,52.800,8.400
'13:18:13.688',-0.176,-,-,52.800,9.200
'13:18:13.696',-0.160,-,-,52.000,10.800
'13:18:13.704',-0.144,-,-,51.200,12.800
'13:18:13.712',-0.176,-,-,50.400,14.800
'13:18:13.720',-0.112,-,-,49.600,17.200
'13:18:13.728',-0.144,-,-,48.800,21.200
'13:18:13.736',-0.112,-,-,48.000,26.800
'13:18:13.744',-0.144,-,-,48.000,34.000
'13:18:13.752',-0.112,-,-,48.000,41.200
'13:18:13.760',-0.144,-,-,49.600,47.600
'13:18:13.768',-0.112,-,-,51.200,52.000
'13:18:13.776',-0.128,-,-,52.800,54.400
'13:18:13.784',-0.112,-,-,55.200,56.000
'13:18:13.792',-0.128,-,-,57.600,56.000
'13:18:13.800',-0.096,-,-,60.000,55.600
'13:18:13.808',-0.112,-,-,63.200,53.600
'13:18:13.816',-0.112,-,-,65.600,50.800
'13:18:13.824',-0.144,-,-,68.000,47.600
'13:18:13.832',-0.112,-,-,70.400,44.400
'13:18:13.840',-0.144,-,-,72.800,42.000
'13:18:13.848',-0.128,-,-,75.200,40.000
'13:18:13.856',-0.112,-,-,77.600,38.800
'13:18:13.864',-0.128,-,-,79.200,38.000
'13:18:13.872',-0.112,-,-,81.600,37.600
'13:18:13.880',-0.128,-,-,83.200,37.600
'13:18:13.888',-0.112,-,-,85.600,37.600
'13:18:13.896',-0.144,-,-,88.000,37.600
'13:18:13.904',-0.112,-,-,92.000,37.600
'13:18:13.912',-0.128,-,-,95.200,36.800
'13:18:13.920',-0.112,-,-,97.600,35.600
'13:18:13.928',-0.128,-,-,96.800,33.200
'13:18:13.936',-0.080,-,-,94.400,30.400
'13:18:13.944',-0.112,-,-,90.400,26.800
'13:18:13.952',-0.064,-,-,88.000,23.200
'13:18:13.960',-0.096,-,-,87.200,19.600
'13:18:13.968',-0.064,-,-,86.400,17.600
