'Elapsed time','II','V','MCL1','ABP','PAP'
'hh:mm:ss.mmm','mV','mV','mV','mmHg','mmHg'
'13:48:42.352',-0.032,-,-,80.800,16.800
'13:48:42.360',-0.112,-,-,79.200,17.200
'13:48:42.368',-0.128,-,-,77.600,16.800
'13:48:42.376',-0.064,-,-,75.200,16.400
'13:48:42.384',-0.032,-,-,73.600,16.400
'13:48:42.392',-0.048,-,-,71.200,17.200
'13:48:42.400',-0.032,-,-,69.600,18.800
'13:48:42.408',-0.080,-,-,68.000,21.200
'13:48:42.416',-0.080,-,-,66.400,24.000
'13:48:42.424',-0.048,-,-,65.600,26.800
'13:48:42.432',-0.032,-,-,64.800,30.400
'13:48:42.440',-0.016,-,-,64.800,33.200
'13:48:42.448',-0.032,-,-,64.800,36.000
'13:48:42.456',-0.048,-,-,65.600,38.400
'13:48:42.464',-0.064,-,-,66.400,40.000
'13:48:42.472',-0.032,-,-,67.200,40.800
'13:48:42.480',-0.064,-,-,68.800,40.800
'13:48:42.488',-0.032,-,-,70.400,40.400
'13:48:42.496',-0.048,-,-,72.000,39.600
'13:48:42.504',-0.048,-,-,73.600,38.400
'13:48:42.512',-0.032,-,-,75.200,37.600
'13:48:42.520',-0.048,-,-,76.800,36.800
'13:48:42.528',-0.032,-,-,79.200,36.000
'13:48:42.536',-0.032,-,-,80.800,35.600
'13:48:42.544',-0.032,-,-,82.400,34.800
'13:48:42.552',-0.032,-,-,83.200,34.000
'13:48:42.560',-0.016,-,-,83.200,33.200
'13:48:42.568',-0.032,-,-,83.200,32.000
'13:48:42.576',-0.016,-,-,84.000,30.800
'13:48:42.584',-0.032,-,-,84.800,29.200
'13:48:42.592',-0.016,-,-,84.800,27.200
'13:48:42.600',0.000,-,-,84.800,25.200
'13:48:42.608',0.000,-,-,84.000,22.800
'13:48:42.616',0.000,-,-,82.400,20.800
'13:48:42.624',0.000,-,-,81.600,19.600
'13:48:42.632',0.000,-,-,80.000,19.200
'13:48:42.640',0.000,-,-,78.400,20.000
'13:48:42.648',0.000,-,-,76.800,21.600
'13:48:42.656',0.000,-,-,75.200,23.600
'13:48:42.664',0.000,-,-,73.600,24.800
'13:48:42.672',0.000,-,-,72.000,25.600
'13:48:42.680',0.000,-,-,71.200,26.000
'13:48:42.688',0.000,-,-,69.600,26.000
'13:48:42.696',0.000,-,-,68.800,26.000
'13:48:42.704',0.000,-,-,68.000,25.600
'13:48:42.712',0.000,-,-,67.200,25.200
'13:48:42.720',0.000,-,-,67.200,24.400
'13:48:42.728',0.000,-,-,66.400,23.600
'13:48:42.736',0.000,-,-,66.400,23.200
'13:48:42.744',0.016,-,-,66.400,22.400
'13:48:42.752',0.048,-,-,66.400,22.400
'13:48:42.760',0.064,-,-,67.200,22.000
'13:48:42.768',0.096,-,-,68.000,22.000
'13:48:42.776',0.096,-,-,68.800,21.600
'13:48:42.784',0.096,-,-,69.600,21.200
'13:48:42.792',0.096,-,-,70.400,20.800
'13:48:42.800',0.096,-,-,71.200,20.000
'13:48:42.808',0.096,-,-,72.000,19.600
