'Elapsed time','II','V','MCL1','ABP','PAP'
'hh:mm:ss.mmm','mV','mV','mV','mmHg','mmHg'
'13:49:36.352',0.000,-,-,84.000,15.600
'13:49:36.360',0.000,-,-,83.200,15.200
'13:49:36.368',-0.112,-,-,82.400,15.200
'13:49:36.376',-0.112,-,-,80.800,15.200
'13:49:36.384',-0.064,-,-,79.200,15.200
'13:49:36.392',-0.112,-,-,78.400,15.200
'13:49:36.400',-0.144,-,-,76.800,14.800
'13:49:36.408',-0.080,-,-,75.200,14.400
'13:49:36.416',-0.064,-,-,72.800,14.800
'13:49:36.424',-0.048,-,-,71.200,16.400
'13:49:36.432',-0.048,-,-,68.800,18.800
'13:49:36.440',-0.064,-,-,68.000,22.400
'13:49:36.448',-0.032,-,-,66.400,26.400
'13:49:36.456',-0.064,-,-,65.600,30.400
'13:49:36.464',-0.064,-,-,65.600,34.000
'13:49:36.472',-0.048,-,-,65.600,37.200
'13:49:36.480',-0.080,-,-,65.600,39.600
'13:49:36.488',-0.064,-,-,66.400,41.200
'13:49:36.496',-0.080,-,-,68.000,42.000
'13:49:36.504',-0.048,-,-,68.800,42.000
'13:49:36.512',-0.064,-,-,70.400,41.200
'13:49:36.520',-0.080,-,-,72.800,40.000
'13:49:36.528',-0.064,-,-,74.400,38.400
'13:49:36.536',-0.080,-,-,76.800,36.800
'13:49:36.544',-0.048,-,-,79.200,35.600
'13:49:36.552',-0.080,-,-,80.800,34.400
'13:49:36.560',-0.064,-,-,82.400,33.600
'13:49:36.568',-0.048,-,-,84.000,32.800
'13:49:36.576',-0.032,-,-,84.800,31.600
'13:49:36.584',-0.064,-,-,86.400,30.800
'13:49:36.592',-0.016,-,-,86.400,29.600
'13:49:36.600',0.000,-,-,86.400,28.000
'13:49:36.608',-0.032,-,-,85.600,25.600
'13:49:36.616',-0.016,-,-,84.800,23.200
'13:49:36.624',-0.032,-,-,84.800,20.400
'13:49:36.632',-0.016,-,-,84.000,17.600
'13:49:36.640',0.000,-,-,83.200,15.600
'13:49:36.648',0.000,-,-,81.600,14.800
'13:49:36.656',0.000,-,-,80.000,15.200
'13:49:36.664',-0.032,-,-,78.400,16.000
'13:49:36.672',0.000,-,-,77.600,17.600
'13:49:36.680',-0.016,-,-,76.000,18.800
'13:49:36.688',-0.032,-,-,75.200,19.600
'13:49:36.696',0.000,-,-,74.400,20.000
'13:49:36.704',-0.016,-,-,73.600,20.800
'13:49:36.712',-0.016,-,-,72.800,21.200
'13:49:36.720',-0.032,-,-,72.800,21.600
'13:49:36.728',0.000,-,-,73.600,21.200
'13:49:36.736',-0.032,-,-,73.600,20.800
'13:49:36.744',0.000,-,-,74.400,19.600
'13:49:36.752',0.000,-,-,75.200,18.800
'13:49:36.760',0.032,-,-,76.000,17.600
'13:49:36.768',0.000,-,-,76.800,17.200
'13:49:36.776',0.000,-,-,78.400,16.800
'13:49:36.784',0.000,-,-,79.200,16.800
'13:49:36.792',0.032,-,-,80.000,16.400
'13:49:36.800',0.048,-,-,81.600,16.000
'13:49:36.808',0.096,-,-,82.400,15.600
'13:49:36.816',0.096,-,-,84.000,15.200
