'Elapsed time','II','V','MCL1','ABP','PAP'
'hh:mm:ss.mmm','mV','mV','mV','mmHg','mmHg'
'13:19:42.352',-0.080,-,-,81.600,30.800
'13:19:42.360',-0.032,-,-,84.000,30.000
'13:19:42.368',-0.080,-,-,85.600,28.800
'13:19:42.376',-0.032,-,-,86.400,28.000
'13:19:42.384',-0.064,-,-,86.400,26.800
'13:19:42.392',-0.032,-,-,86.400,25.200
'13:19:42.400',-0.048,-,-,85.600,22.800
'13:19:42.408',-0.016,-,-,85.600,20.000
'13:19:42.416',-0.032,-,-,84.800,17.200
'13:19:42.424',0.000,-,-,84.000,15.600
'13:19:42.432',-0.032,-,-,82.400,15.600
'13:19:42.440',0.000,-,-,80.800,16.400
'13:19:42.448',-0.032,-,-,80.000,17.600
'13:19:42.456',-0.016,-,-,79.200,18.800
'13:19:42.464',0.000,-,-,77.600,20.000
'13:19:42.472',-0.032,-,-,76.800,21.200
'13:19:42.480',-0.016,-,-,76.000,22.000
'13:19:42.488',-0.032,-,-,75.200,22.800
'13:19:42.496',0.000,-,-,74.400,23.200
'13:19:42.504',-0.032,-,-,73.600,23.200
'13:19:42.512',0.000,-,-,72.800,22.800
'13:19:42.520',-0.032,-,-,72.800,21.600
'13:19:42.528',0.000,-,-,72.000,20.800
'13:19:42.536',-0.032,-,-,72.800,19.600
'13:19:42.544',0.000,-,-,72.800,18.800
'13:19:42.552',-0.016,-,-,73.600,18.000
'13:19:42.560',0.000,-,-,74.400,17.600
'13:19:42.568',0.000,-,-,75.200,17.600
'13:19:42.576',0.000,-,-,76.000,17.200
'13:19:42.584',0.000,-,-,76.800,17.200
'13:19:42.592',0.032,-,-,78.400,16.800
'13:19:42.600',0.032,-,-,80.000,16.800
'13:19:42.608',0.080,-,-,80.800,16.800
'13:19:42.616',0.064,-,-,82.400,16.400
'13:19:42.624',0.112,-,-,83.200,16.000
'13:19:42.632',0.080,-,-,84.800,15.600
'13:19:42.640',0.096,-,-,85.600,15.600
'13:19:42.648',0.032,-,-,87.200,15.600
'13:19:42.656',0.048,-,-,88.000,15.200
'13:19:42.664',0.032,-,-,89.600,15.200
'13:19:42.672',0.048,-,-,90.400,14.800
'13:19:42.680',0.000,-,-,92.000,14.800
'13:19:42.688',0.016,-,-,92.800,14.400
'13:19:42.696',0.000,-,-,92.800,14.400
'13:19:42.704',-0.016,-,-,93.600,14.400
'13:19:42.712',0.000,-,-,94.400,14.000
'13:19:42.720',-0.032,-,-,94.400,14.000
'13:19:42.728',-0.016,-,-,94.400,14.000
'13:19:42.736',-0.032,-,-,94.400,14.000
'13:19:42.744',0.000,-,-,94.400,14.000
'13:19:42.752',-0.016,-,-,93.600,13.600
'13:19:42.760',0.240,-,-,93.600,13.600
'13:19:42.768',0.416,-,-,92.800,13.200
'13:19:42.776',0.512,-,-,92.000,13.200
'13:19:42.784',0.320,-,-,90.400,13.600
'13:19:42.792',0.240,-,-,88.800,13.600
'13:19:42.800',0.096,-,-,87.200,13.600
'13:19:42.808',0.112,-,-,84.800,13.600
'13:19:42.816',0.064,-,-,83.200,13.200
'13:19:42.824',0.048,-,-,80.800,13.200
'13:19:42.832',-0.064,-,-,78.400,12.800
'13:19:42.840',-0.144,-,-,76.000,12.400
'13:19:42.848',-0.128,-,-,73.600,12.400
'13:19:42.856',-0.096,-,-,72.000,12.800
'13:19:42.864',-0.144,-,-,69.600,13.200
'13:19:42.872',-0.096,-,-,67.200,14.000
'13:19:42.880',-0.080,-,-,65.600,13.600
'13:19:42.888',-0.096,-,-,63.200,13.600
'13:19:42.896',-0.064,-,-,61.600,13.600
'13:19:42.904',-0.080,-,-,60.800,15.200
'13:19:42.912',-0.048,-,-,59.200,17.600
'13:19:42.920',-0.080,-,-,58.400,20.800
'13:19:42.928',-0.032,-,-,58.400,24.400
'13:19:42.936',-0.080,-,-,58.400,28.000
'13:19:42.944',-0.064,-,-,58.400,31.200
'13:19:42.952',-0.080,-,-,59.200,33.600
'13:19:42.960',-0.032,-,-,60.000,36.000
'13:19:42.968',-0.080,-,-,61.600,37.600
'13:19:42.976',-0.064,-,-,62.400,38.800
'13:19:42.984',-0.080,-,-,64.000,39.600
'13:19:42.992',-0.064,-,-,66.400,38.800
'13:19:43.000',-0.112,-,-,68.800,38.000
'13:19:43.008',-0.064,-,-,72.000,36.400
'13:19:43.016',-0.096,-,-,74.400,34.800
'13:19:43.024',-0.064,-,-,76.000,33.200
'13:19:43.032',-0.080,-,-,76.800,31.600
'13:19:43.040',-0.048,-,-,78.400,30.000
'13:19:43.048',-0.080,-,-,80.800,28.400
'13:19:43.056',-0.032,-,-,82.400,27.600
'13:19:43.064',-0.080,-,-,84.800,26.800
'13:19:43.072',-0.064,-,-,85.600,26.000
'13:19:43.080',-0.032,-,-,85.600,24.800
'13:19:43.088',-0.080,-,-,86.400,23.600
'13:19:43.096',-0.032,-,-,86.400,21.600
'13:19:43.104',-0.080,-,-,86.400,19.200
'13:19:43.112',-0.032,-,-,85.600,16.400
'13:19:43.120',-0.048,-,-,84.800,14.400
'13:19:43.128',-0.016,-,-,83.200,13.200
'13:19:43.136',-0.032,-,-,82.400,13.600
'13:19:43.144',-0.016,-,-,80.800,14.400
'13:19:43.152',-0.032,-,-,80.000,15.600
'13:19:43.160',-0.016,-,-,79.200,17.200
'13:19:43.168',-0.032,-,-,77.600,18.400
'13:19:43.176',0.000,-,-,76.800,19.600
'13:19:43.184',-0.032,-,-,76.000,20.400
'13:19:43.192',-0.016,-,-,75.200,21.200
'13:19:43.200',-0.032,-,-,74.400,21.200
'13:19:43.208',0.000,-,-,73.600,20.400
'13:19:43.216',-0.032,-,-,72.800,19.200
'13:19:43.224',-0.016,-,-,72.000,18.000
'13:19:43.232',-0.032,-,-,72.000,17.200
'13:19:43.240',0.000,-,-,72.000,16.000
'13:19:43.248',-0.016,-,-,72.000,15.200
'13:19:43.256',0.000,-,-,72.800,14.800
'13:19:43.264',0.000,-,-,74.400,14.400
'13:19:43.272',-0.016,-,-,74.400,14.400
'13:19:43.280',0.032,-,-,75.200,14.400
'13:19:43.288',0.000,-,-,76.800,14.400
'13:19:43.296',0.032,-,-,77.600,14.000
'13:19:43.304',0.000,-,-,79.200,14.000
'13:19:43.312',0.064,-,-,80.000,13.600
'13:19:43.320',0.048,-,-,81.600,13.600
'13:19:43.328',0.096,-,-,82.400,13.200
'13:19:43.336',0.080,-,-,84.000,13.200
'13:19:43.344',0.112,-,-,84.800,13.200
'13:19:43.352',0.032,-,-,86.400,12.800
'13:19:43.360',0.048,-,-,87.200,12.800
'13:19:43.368',0.032,-,-,88.800,12.400
'13:19:43.376',0.064,-,-,89.600,12.400
'13:19:43.384',0.000,-,-,91.200,12.400
'13:19:43.392',0.032,-,-,92.000,12.000
'13:19:43.400',-0.016,-,-,92.800,11.600
'13:19:43.408',0.000,-,-,93.600,11.200
'13:19:43.416',-0.032,-,-,94.400,10.800
'13:19:43.424',0.000,-,-,94.400,10.800
'13:19:43.432',-0.048,-,-,94.400,10.800
'13:19:43.440',-0.016,-,-,94.400,11.200
'13:19:43.448',0.000,-,-,94.400,11.200
'13:19:43.456',-0.032,-,-,94.400,11.200
'13:19:43.464',0.208,-,-,93.600,10.800
'13:19:43.472',0.432,-,-,92.800,10.400
'13:19:43.480',0.528,-,-,92.800,10.400
'13:19:43.488',0.384,-,-,92.000,10.400
'13:19:43.496',0.256,-,-,91.200,10.400
'13:19:43.504',0.128,-,-,89.600,10.800
'13:19:43.512',0.144,-,-,88.000,11.200
'13:19:43.520',0.096,-,-,86.400,11.200
'13:19:43.528',0.112,-,-,84.000,11.200
'13:19:43.536',-0.016,-,-,82.400,11.200
'13:19:43.544',-0.144,-,-,80.000,10.800
'13:19:43.552',-0.176,-,-,77.600,10.400
'13:19:43.560',-0.112,-,-,75.200,10.400
'13:19:43.568',-0.144,-,-,72.800,11.200
'13:19:43.576',-0.080,-,-,71.200,12.800
'13:19:43.584',-0.112,-,-,68.800,13.600
'13:19:43.592',-0.064,-,-,66.400,14.000
'13:19:43.600',-0.080,-,-,64.800,14.400
'13:19:43.608',-0.048,-,-,63.200,14.800
'13:19:43.616',-0.080,-,-,62.400,16.800
'13:19:43.624',-0.048,-,-,60.800,20.400
'13:19:43.632',-0.080,-,-,60.000,24.800
'13:19:43.640',-0.032,-,-,60.000,29.200
'13:19:43.648',-0.080,-,-,60.000,32.800
'13:19:43.656',-0.032,-,-,60.800,35.600
'13:19:43.664',-0.080,-,-,60.800,37.600
'13:19:43.672',-0.064,-,-,62.400,39.200
'13:19:43.680',-0.080,-,-,63.200,40.400
'13:19:43.688',-0.080,-,-,64.800,41.200
'13:19:43.696',-0.048,-,-,65.600,40.800
'13:19:43.704',-0.080,-,-,68.000,40.000
'13:19:43.712',-0.064,-,-,70.400,38.400
'13:19:43.720',-0.080,-,-,73.600,36.800
'13:19:43.728',-0.064,-,-,76.000,35.200
'13:19:43.736',-0.080,-,-,78.400,34.000
'13:19:43.744',-0.064,-,-,80.000,32.800
'13:19:43.752',-0.080,-,-,80.000,31.600
'13:19:43.760',-0.048,-,-,81.600,30.800
'13:19:43.768',-0.080,-,-,83.200,30.000
'13:19:43.776',-0.032,-,-,85.600,29.600
'13:19:43.784',-0.080,-,-,86.400,29.200
'13:19:43.792',-0.032,-,-,87.200,28.800
'13:19:43.800',-0.064,-,-,86.400,27.200
'13:19:43.808',-0.032,-,-,86.400,25.600
'13:19:43.816',-0.064,-,-,86.400,22.800
'13:19:43.824',-0.016,-,-,85.600,20.000
'13:19:43.832',-0.048,-,-,84.800,17.200
'13:19:43.840',-0.016,-,-,83.200,15.600
