'Elapsed time','I','II','AVR','AVL','V','ABP','PAP'
'hh:mm:ss.mmm','mV','mV','mV','mV','mV','mmHg','mmHg'
'11:59.192',-0.009,-,-,-,-,101.600,44.880
'11:59.200',0.000,-,-,-,-,103.200,44.880
'11:59.208',0.000,-,-,-,-,104.800,44.880
'11:59.216',0.009,-,-,-,-,106.400,44.880
'11:59.224',0.009,-,-,-,-,108.000,44.880
'11:59.232',0.017,-,-,-,-,110.400,44.880
'11:59.240',0.017,-,-,-,-,112.000,44.880
'11:59.248',0.035,-,-,-,-,114.400,44.880
'11:59.256',0.043,-,-,-,-,116.800,44.880
'11:59.264',0.017,-,-,-,-,119.200,44.880
'11:59.272',0.009,-,-,-,-,121.600,44.880
'11:59.280',0.000,-,-,-,-,123.200,44.880
'11:59.288',0.000,-,-,-,-,124.000,44.880
'11:59.296',-0.009,-,-,-,-,124.800,44.880
'11:59.304',-0.009,-,-,-,-,124.800,44.880
'11:59.312',-0.009,-,-,-,-,124.000,44.880
'11:59.320',-0.017,-,-,-,-,123.200,44.880
'11:59.328',-0.035,-,-,-,-,121.600,44.880
'11:59.336',-0.035,-,-,-,-,119.200,44.880
'11:59.344',-0.043,-,-,-,-,116.800,44.880
'11:59.352',-0.070,-,-,-,-,113.600,44.880
'11:59.360',-0.096,-,-,-,-,110.400,44.880
'11:59.368',-0.104,-,-,-,-,107.200,44.880
'11:59.376',-0.070,-,-,-,-,104.000,44.880
'11:59.384',0.009,-,-,-,-,100.800,44.880
'11:59.392',0.052,-,-,-,-,97.600,44.880
'11:59.400',0.070,-,-,-,-,94.400,44.880
'11:59.408',0.052,-,-,-,-,91.200,44.880
'11:59.416',0.052,-,-,-,-,88.000,44.880
'11:59.424',0.052,-,-,-,-,85.600,44.880
'11:59.432',0.052,-,-,-,-,83.200,44.880
'11:59.440',0.043,-,-,-,-,81.600,44.880
'11:59.448',0.035,-,-,-,-,80.000,44.880
'11:59.456',0.017,-,-,-,-,78.400,44.880
'11:59.464',0.017,-,-,-,-,78.400,44.880
'11:59.472',0.009,-,-,-,-,79.200,44.880
'11:59.480',0.017,-,-,-,-,80.800,44.880
'11:59.488',0.035,-,-,-,-,82.400,44.880
'11:59.496',0.035,-,-,-,-,84.000,44.880
'11:59.504',0.035,-,-,-,-,85.600,44.880
'11:59.512',0.035,-,-,-,-,88.000,44.880
'11:59.520',0.043,-,-,-,-,89.600,44.880
'11:59.528',0.017,-,-,-,-,91.200,44.880
'11:59.536',0.009,-,-,-,-,92.800,44.880
'11:59.544',0.009,-,-,-,-,94.400,44.880
'11:59.552',0.009,-,-,-,-,96.000,44.880
'11:59.560',0.000,-,-,-,-,96.800,44.880
'11:59.568',-0.009,-,-,-,-,98.400,44.880
'11:59.576',-0.009,-,-,-,-,99.200,44.880
'11:59.584',-0.009,-,-,-,-,100.000,44.880
'11:59.592',-0.017,-,-,-,-,100.800,44.880
'11:59.600',-0.017,-,-,-,-,100.800,44.880
'11:59.608',-0.017,-,-,-,-,101.600,44.880
'11:59.616',-0.009,-,-,-,-,101.600,44.880
'11:59.624',0.000,-,-,-,-,101.600,44.880
'11:59.632',0.000,-,-,-,-,100.800,44.880
'11:59.640',0.000,-,-,-,-,100.000,44.880
'11:59.648',0.000,-,-,-,-,100.000,44.880
'11:59.656',0.009,-,-,-,-,99.200,44.880
'11:59.664',0.009,-,-,-,-,99.200,44.880
'11:59.672',0.000,-,-,-,-,100.000,44.880
'11:59.680',0.000,-,-,-,-,100.800,44.880
'11:59.688',0.000,-,-,-,-,102.400,44.880
'11:59.696',0.009,-,-,-,-,104.000,44.880
'11:59.704',0.017,-,-,-,-,104.800,44.880
'11:59.712',0.017,-,-,-,-,106.400,44.880
'11:59.720',0.009,-,-,-,-,108.000,44.880
'11:59.728',0.009,-,-,-,-,109.600,44.880
'11:59.736',0.035,-,-,-,-,111.200,44.880
'11:59.744',0.043,-,-,-,-,112.800,44.880
'11:59.752',0.052,-,-,-,-,114.400,44.880
'11:59.760',0.043,-,-,-,-,116.800,44.880
'11:59.768',0.009,-,-,-,-,118.400,44.880
'11:59.776',0.000,-,-,-,-,120.000,44.880
'11:59.784',-0.009,-,-,-,-,121.600,44.880
'11:59.792',-0.017,-,-,-,-,123.200,44.880
'11:59.800',-0.035,-,-,-,-,123.200,44.880
'11:59.808',-0.017,-,-,-,-,123.200,44.880
'11:59.816',-0.043,-,-,-,-,121.600,44.880
'11:59.824',-0.052,-,-,-,-,120.000,44.880
'11:59.832',-0.070,-,-,-,-,117.600,44.880
'11:59.840',-0.043,-,-,-,-,115.200,44.880
'11:59.848',-0.035,-,-,-,-,112.800,44.880
'11:59.856',-0.052,-,-,-,-,109.600,44.880
'11:59.864',-0.104,-,-,-,-,106.400,44.880
'11:59.872',-0.130,-,-,-,-,104.000,44.880
'11:59.880',-0.096,-,-,-,-,100.800,44.880
'11:59.888',-0.009,-,-,-,-,98.400,44.880
'11:59.896',0.017,-,-,-,-,95.200,44.880
'11:59.904',0.035,-,-,-,-,92.800,44.880
'11:59.912',0.035,-,-,-,-,89.600,44.880
'11:59.920',0.035,-,-,-,-,87.200,44.880
'11:59.928',0.017,-,-,-,-,84.800,44.880
'11:59.936',0.009,-,-,-,-,82.400,44.880
'11:59.944',0.009,-,-,-,-,80.800,44.880
'11:59.952',0.009,-,-,-,-,79.200,44.880
'11:59.960',0.017,-,-,-,-,78.400,44.880
'11:59.968',0.035,-,-,-,-,79.200,44.880
'11:59.976',0.017,-,-,-,-,80.000,44.880
'11:59.984',0.035,-,-,-,-,81.600,44.880
'11:59.992',0.035,-,-,-,-,83.200,44.880
'12:00.000',0.035,-,-,-,-,85.600,44.880
'12:00.008',0.035,-,-,-,-,88.000,44.880
'12:00.016',0.017,-,-,-,-,90.400,44.880
'12:00.024',0.009,-,-,-,-,92.800,44.880
'12:00.032',0.000,-,-,-,-,94.400,44.880
'12:00.040',0.000,-,-,-,-,96.000,44.880
'12:00.048',0.000,-,-,-,-,97.600,44.880
'12:00.056',-0.009,-,-,-,-,99.200,44.880
'12:00.064',-0.017,-,-,-,-,100.000,44.880
'12:00.072',-0.043,-,-,-,-,100.800,44.880
'12:00.080',-0.043,-,-,-,-,101.600,44.880
'12:00.088',-0.043,-,-,-,-,102.400,44.880
'12:00.096',-0.035,-,-,-,-,102.400,44.880
'12:00.104',-0.035,-,-,-,-,103.200,44.880
'12:00.112',-0.043,-,-,-,-,103.200,44.880
'12:00.120',-0.043,-,-,-,-,103.200,44.880
'12:00.128',-0.043,-,-,-,-,103.200,44.880
'12:00.136',-0.035,-,-,-,-,103.200,44.880
'12:00.144',-0.017,-,-,-,-,102.400,44.880
'12:00.152',-0.017,-,-,-,-,102.400,44.880
'12:00.160',-0.009,-,-,-,-,101.600,44.880
'12:00.168',-0.009,-,-,-,-,100.800,44.880
'12:00.176',-0.017,-,-,-,-,100.800,44.880
'12:00.184',-0.017,-,-,-,-,100.800,44.880
'12:00.192',-0.017,-,-,-,-,101.600,44.880
'12:00.200',-0.017,-,-,-,-,102.400,44.880
'12:00.208',-0.009,-,-,-,-,103.200,44.880
'12:00.216',-0.009,-,-,-,-,104.800,44.880
'12:00.224',-0.009,-,-,-,-,105.600,44.880
'12:00.232',-0.009,-,-,-,-,107.200,44.880
'12:00.240',-0.009,-,-,-,-,108.800,44.880
'12:00.248',-0.017,-,-,-,-,110.400,44.880
'12:00.256',-0.017,-,-,-,-,112.000,44.880
'12:00.264',-0.043,-,-,-,-,113.600,44.880
'12:00.272',-0.078,-,-,-,-,116.000,44.880
'12:00.280',-0.096,-,-,-,-,117.600,44.880
'12:00.288',-0.104,-,-,-,-,120.000,44.880
'12:00.296',-0.096,-,-,-,-,121.600,44.880
'12:00.304',-0.070,-,-,-,-,123.200,44.880
'12:00.312',-0.052,-,-,-,-,124.000,44.880
'12:00.320',-0.052,-,-,-,-,124.800,44.880
'12:00.328',-0.070,-,-,-,-,124.800,44.880
'12:00.336',-0.070,-,-,-,-,124.000,44.880
'12:00.344',-0.078,-,-,-,-,122.400,44.880
'12:00.352',-0.078,-,-,-,-,120.800,44.880
'12:00.360',-0.104,-,-,-,-,118.400,44.880
'12:00.368',-0.157,-,-,-,-,116.000,44.880
'12:00.376',-0.165,-,-,-,-,112.800,44.880
'12:00.384',-0.096,-,-,-,-,109.600,44.880
'12:00.392',-0.009,-,-,-,-,106.400,44.880
'12:00.400',0.017,-,-,-,-,104.000,44.880
'12:00.408',0.009,-,-,-,-,100.800,44.880
'12:00.416',0.000,-,-,-,-,97.600,44.880
'12:00.424',0.000,-,-,-,-,95.200,44.880
'12:00.432',0.000,-,-,-,-,92.000,44.880
'12:00.440',0.000,-,-,-,-,89.600,44.880
'12:00.448',-0.009,-,-,-,-,88.000,44.880
'12:00.456',-0.017,-,-,-,-,86.400,44.880
'12:00.464',-0.017,-,-,-,-,85.600,44.880
'12:00.472',-0.035,-,-,-,-,85.600,44.880
'12:00.480',-0.043,-,-,-,-,85.600,44.880
'12:00.488',-0.009,-,-,-,-,87.200,44.880
'12:00.496',0.009,-,-,-,-,88.800,44.880
'12:00.504',0.000,-,-,-,-,90.400,44.880
'12:00.512',0.000,-,-,-,-,92.800,44.880
'12:00.520',0.009,-,-,-,-,94.400,44.880
'12:00.528',0.017,-,-,-,-,96.800,44.880
'12:00.536',0.017,-,-,-,-,98.400,44.880
'12:00.544',0.009,-,-,-,-,100.000,44.880
'12:00.552',0.009,-,-,-,-,100.800,44.880
'12:00.560',-0.009,-,-,-,-,102.400,44.880
'12:00.568',-0.035,-,-,-,-,103.200,44.880
